Date,StockCode,StockName,EntrySignal,SignalGrade,SignalStrength,SignalReason,EntryPrice,StopLoss,Target1,Target2,RiskReward,Outcome,ExitPrice,ReturnPct,HitType,VolumeSurge,MarketPhase
2025-12-09,UNVR,Unilever Indonesia Tbk.,BUY - AKUMULASI,B,68,NonReg 37.7% | Avg Rp11jt | Asing: NET BUY,2670.0,2590.0,2750.0,2830.0,2.0,WIN,2750.0,2.9962546816479403,TARGET1,1.2833987110435716,Trending Up
2025-12-09,NICL,PAM Mineral Tbk.,BUY - AKUMULASI,A,80,NonReg 13.7% | Avg Rp22jt | Golden Cross (EMA5/10),1065.0,1033.0,1097.0,1129.0,2.0,WIN,1080.0,1.4084507042253522,CLOSE,1.3582094897045658,Trending Up
2025-12-09,MAPI,Mitra Adiperkasa Tbk.,BUY - REVERSAL,B,60,Dip -2.5% | Pos 0/100 | Vol 1.2x,1185.0,1141.0,1221.0,1256.0,1.62,WIN,1190.0,0.42194092827004215,CLOSE,1.1538015139334254,Sideways
2025-12-09,PADI,Minna Padi Investama Sekuritas Tbk.,BUY - AKUMULASI,C,44,NonReg 42.4% | Avg Rp5jt | Asing: NET BUY | Above MA Stack,154.0,149.0,159.0,163.0,2.0,LOSS,149.0,-3.2467532467532463,STOP_LOSS,1.1222220500622135,Trending Up
2025-12-09,ASII,Astra International Tbk.,BUY - AKUMULASI,B,56,NonReg 6.7% | Avg Rp18jt | Asing: NET BUY,6600.0,6402.0,6798.0,6996.0,2.0,WIN,6625.0,0.3787878787878788,CLOSE,0.8979457685017836,Trending Up
2025-12-09,BULL,Buana Lintas Lautan Tbk.,BUY - AKUMULASI,C,34,NonReg 9.4% | Avg Rp8jt | Asing: NET BUY,312.0,303.0,321.0,331.0,2.0,WIN,331.0,6.089743589743589,TARGET2,0.5871131062966338,Trending Up
2025-12-09,KRAS,Krakatau Steel (Persero) Tbk.,BUY - REVERSAL,C,33,Dip -1.9% | Pos 68/100 | Vol 1.2x | Above MA Stack,408.0,388.0,420.0,432.0,1.25,LOSS,388.0,-4.901960784313726,STOP_LOSS,1.1939882781818207,Trending Up
2025-12-10,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,51,NonReg 1182.0% | Avg Rp10jt | Asing: NET BUY | Above MA Stack,3670.0,3560.0,3780.0,3890.0,2.0,WIN,3890.0,5.994550408719346,TARGET2,0.41022822341966303,Trending Up
2025-12-10,TLKM,Telkom Indonesia (Persero) Tbk.,BUY - AKUMULASI,B,55,NonReg 20.6% | Avg Rp16jt | Asing: NET BUY | EMA5 Breakout,3640.0,3531.0,3749.0,3858.0,2.0,LOSS,3531.0,-2.9945054945054945,STOP_LOSS,1.043432650109769,Sideways
2025-12-10,MDKA,Merdeka Copper Gold Tbk.,BUY - AKUMULASI,B,66,NonReg 26.9% | Avg Rp15jt | Asing: NET BUY | EMA5 Breakout + Tweezer Bottom,2280.0,2212.0,2348.0,2417.0,2.0,LOSS,2212.0,-2.982456140350877,STOP_LOSS,1.6010964773065186,Sideways
2025-12-10,NICL,PAM Mineral Tbk.,BUY - AKUMULASI,A,76,NonReg 49.0% | Avg Rp22jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,1080.0,1048.0,1112.0,1145.0,2.0,WIN,1145.0,6.018518518518518,TARGET2,1.1247524799188497,Sideways
2025-12-10,BULL,Buana Lintas Lautan Tbk.,BUY - MOMENTUM,A,76,Naik +4.5% | Vol 1.4x | Fase: Trending Up | Above MA Stack + EMA5 Breakout,326.0,313.0,336.0,331.0,0.4,WIN,331.0,1.5337423312883436,TARGET2,1.386722559565582,Trending Up
2025-12-10,ASII,Astra International Tbk.,BUY - AKUMULASI,B,59,NonReg 6.9% | Avg Rp30jt | Asing: NET BUY,6625.0,6426.0,6824.0,7022.0,2.0,LOSS,6426.0,-3.00377358490566,STOP_LOSS,0.8052929111844572,Trending Up
2025-12-10,MBMA,Merdeka Battery Materials Tbk.,BUY - MOMENTUM,B,68,Naik +3.7% | Vol 2.0x | Fase: Sideways | EMA5 Breakout,560.0,538.0,577.0,588.0,1.25,LOSS,538.0,-3.9285714285714284,STOP_LOSS,1.9877232745897093,Sideways
2025-12-11,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,54,NonReg 642.5% | Avg Rp13jt | Asing: NET BUY | Above MA Stack,3780.0,3667.0,3893.0,4007.0,2.0,LOSS,3680.0,-2.6455026455026456,CLOSE,0.8619314136539831,Trending Up
2025-12-11,SSIA,Surya Semesta Internusa Tbk.,BUY - REVERSAL,B,65,Dip -3.8% | Pos 0/100 | Vol 1.1x,1780.0,1691.0,1833.0,1887.0,1.2,LOSS,1745.0,-1.9662921348314606,CLOSE,1.0715584065296166,Trending Up
2025-12-11,INCO,Vale Indonesia Tbk.,BUY - REVERSAL,B,53,Dip -1.0% | Pos 10/100 | Vol 1.2x,3860.0,3741.0,3976.0,4092.0,1.95,LOSS,3840.0,-0.5181347150259068,CLOSE,1.1880642342303305,Sideways
2025-12-12,MDKA,Merdeka Copper Gold Tbk.,BUY - AKUMULASI,B,66,NonReg 19.3% | Avg Rp17jt | Asing: NET BUY | EMA5 Breakout,2250.0,2182.0,2318.0,2385.0,2.0,WIN,2385.0,6.0,TARGET2,1.6828443329739429,Sideways
2025-12-12,NSSS,Nusantara Sawit Sejahtera Tbk.,BUY - AKUMULASI,B,64,NonReg 1934.8% | Avg Rp11jt | Asing: NET BUY | Above MA Stack + Tweezer Bottom,690.0,669.0,711.0,731.0,2.0,LOSS,669.0,-3.0434782608695654,STOP_LOSS,1.462398277403212,Trending Up
2025-12-12,ASII,Astra International Tbk.,BUY - AKUMULASI,C,31,NonReg 3.4% | Avg Rp24jt | Asing: NET BUY | Hammer + EMA5 Breakout,6600.0,6402.0,6798.0,6996.0,2.0,WIN,6600.0,0.0,CLOSE,0.7096335512098969,Sideways
2025-12-15,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,46,NonReg 427.9% | Avg Rp9jt | Asing: NET BUY,3620.0,3511.0,3729.0,3837.0,2.0,WIN,3729.0,3.0110497237569063,TARGET1,0.5910559736724026,Trending Up
2025-12-15,PTRO,Petrosea Tbk.,BUY - AKUMULASI,A,70,NonReg 90.8% | Avg Rp24jt | Asing: NET BUY,10500.0,10185.0,10815.0,11130.0,2.0,WIN,10725.0,2.142857142857143,CLOSE,1.0031160384930495,Trending Up
2025-12-16,UNVR,Unilever Indonesia Tbk.,BUY - AKUMULASI,B,47,NonReg 218.3% | Avg Rp9jt | Asing: NET BUY | Bullish Marubozu + EMA5 Breakout,2710.0,2629.0,2791.0,2873.0,2.0,LOSS,2630.0,-2.952029520295203,CLOSE,1.0818928569018,Trending Down
2025-12-16,NICL,PAM Mineral Tbk.,BUY - AKUMULASI,B,56,NonReg 34.4% | Avg Rp17jt | Asing: NET BUY,1050.0,1018.0,1082.0,1113.0,2.0,WIN,1082.0,3.0476190476190474,TARGET1,0.9546946372460241,Sideways
2025-12-16,MBMA,Merdeka Battery Materials Tbk.,BUY - AKUMULASI,C,33,NonReg 45.7% | Avg Rp6jt | Asing: NET BUY,530.0,514.0,546.0,562.0,2.0,WIN,535.0,0.9433962264150944,CLOSE,0.5479087197176656,Sideways
2025-12-16,PANI,Pantai Indah Kapuk Dua Tbk.,BUY - AKUMULASI,B,60,NonReg 1305.1% | Avg Rp24jt | Asing: NET BUY,13475.0,13071.0,13879.0,14284.0,2.0,WIN,13879.0,2.9981447124304266,TARGET1,0.7122339065947114,Sideways
2025-12-16,BANK,Bank Aladin Syariah Tbk.,BUY - REVERSAL,B,48,Dip -2.1% | Pos 29/100 | Vol 1.0x | Hammer,940.0,893.0,968.0,996.0,1.2,WIN,945.0,0.5319148936170213,CLOSE,1.0378766898475804,Sideways
2025-12-16,JPFA,Japfa Comfeed Indonesia Tbk.,BUY - AKUMULASI,B,54,NonReg 21.7% | Avg Rp7jt | Asing: NET BUY | Volume Surge 2x,2650.0,2570.0,2730.0,2809.0,2.0,WIN,2730.0,3.018867924528302,TARGET1,2.0497222437457854,Sideways
2025-12-16,ISAT,Indosat Tbk.,BUY - AKUMULASI,B,49,NonReg 61.5% | Avg Rp9jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,2380.0,2309.0,2451.0,2523.0,2.0,WIN,2451.0,2.9831932773109244,TARGET1,1.2061829386045806,Trending Up
2025-12-16,MORA,Mora Telematika Indonesia Tbk.,BUY - AKUMULASI,B,48,NonReg 13.4% | Avg Rp11jt | Asing: NET BUY | Hammer,10650.0,10330.0,10970.0,11289.0,2.0,WIN,11289.0,6.0,TARGET2,0.9146701249309629,Trending Up
2025-12-16,MAPA,Map Aktif Adiperkasa Tbk.,BUY - AKUMULASI,C,33,NonReg 3.2% | Avg Rp6jt | Asing: NET BUY,715.0,694.0,736.0,758.0,2.0,WIN,736.0,2.937062937062937,TARGET1,0.9774315766129908,Sideways
2025-12-17,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,BUY - AKUMULASI,A,86,NonReg 23.2% | Avg Rp24jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,3750.0,3638.0,3862.0,3975.0,2.0,WIN,3780.0,0.8,CLOSE,1.2386809156157312,Trending Up
2025-12-17,ENRG,Energi Mega Persada Tbk.,BUY - AKUMULASI,C,39,NonReg 13.6% | Avg Rp12jt | Asing: NET BUY | EMA5 Breakout,1510.0,1465.0,1555.0,1601.0,2.0,LOSS,1465.0,-2.980132450331126,STOP_LOSS,0.8052703681641475,Trending Up
2025-12-17,MDKA,Merdeka Copper Gold Tbk.,BUY - AKUMULASI,B,50,NonReg 29.1% | Avg Rp13jt | Asing: NET BUY,2290.0,2221.0,2359.0,2427.0,2.0,LOSS,2221.0,-3.0131004366812224,STOP_LOSS,0.4040707026536567,Trending Up
2025-12-17,ADMR,Alamtri Minerals Indonesia Tbk.,BUY - AKUMULASI,B,46,NonReg 126.2% | Avg Rp9jt | Asing: NET BUY | EMA5 Breakout + Bullish Engulfing,1425.0,1382.0,1468.0,1510.0,2.0,LOSS,1382.0,-3.017543859649123,STOP_LOSS,0.6982676405499176,Sideways
2025-12-17,BBHI,Allo Bank Indonesia Tbk.,BUY - REVERSAL,C,41,Dip -1.0% | Pos 28/100,1475.0,1435.0,1519.0,1564.0,2.23,LOSS,1465.0,-0.6779661016949152,CLOSE,0.9419961572223963,Sideways
2025-12-17,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,C,34,NonReg 378.2% | Avg Rp8jt | Asing: NET BUY | EMA5 Breakout,3740.0,3628.0,3852.0,3964.0,2.0,LOSS,3700.0,-1.06951871657754,CLOSE,0.46002528869630305,Sideways
2025-12-17,EXCL,XLSMART Telecom Sejahtera Tbk.,BUY - AKUMULASI,B,51,NonReg 5.6% | Avg Rp17jt | Asing: NET BUY | Above MA Stack + Bullish Engulfing,3850.0,3734.0,3966.0,4081.0,2.0,LOSS,3734.0,-3.012987012987013,STOP_LOSS,0.5777020915421406,Trending Up
2025-12-17,ANTM,Aneka Tambang Tbk.,BUY - AKUMULASI,C,34,NonReg 4.5% | Avg Rp15jt | Asing: NET BUY | Inverted Hammer + Above MA Stack,3020.0,2929.0,3111.0,3201.0,2.0,WIN,3110.0,2.980132450331126,CLOSE,0.8726954816809084,Trending Up
2025-12-17,BANK,Bank Aladin Syariah Tbk.,BUY - AKUMULASI,B,58,NonReg 1383.1% | Avg Rp6jt | Asing: NET BUY | Hammer + Bullish Pin Bar,945.0,917.0,973.0,1002.0,2.0,LOSS,917.0,-2.9629629629629632,STOP_LOSS,1.0073225745355443,Sideways
2025-12-18,BUMI,Bumi Resources Tbk.,BUY - AKUMULASI,C,39,NonReg 5.0% | Avg Rp10jt | Asing: NET BUY,340.0,330.0,350.0,360.0,2.0,WIN,350.0,2.941176470588235,TARGET1,0.27871719179068194,Trending Up
2025-12-18,ICBP,Indofood CBP Sukses Makmur Tbk.,BUY - AKUMULASI,B,54,NonReg 14.4% | Avg Rp13jt | Asing: NET BUY | Above MA Stack,8250.0,8002.0,8498.0,8745.0,2.0,WIN,8425.0,2.1212121212121215,CLOSE,0.5209994549041741,Trending Up
2025-12-18,BELI,Global Digital Niaga Tbk.,BUY - AKUMULASI,A,80,NonReg 4180.1% | Avg Rp21jt | Asing: NET BUY | Volume Climax,478.0,464.0,492.0,507.0,2.0,LOSS,474.0,-0.8368200836820083,CLOSE,3.9626597614978154,Trending Up
2025-12-18,ASII,Astra International Tbk.,BUY - AKUMULASI,B,48,NonReg 18.1% | Avg Rp19jt | Asing: NET BUY | Golden Cross (EMA5/10),6500.0,6305.0,6695.0,6890.0,2.0,WIN,6525.0,0.38461538461538464,CLOSE,0.5739466246250507,Sideways
2025-12-18,PBSA,Paramita Bangun Sarana Tbk.,BUY - AKUMULASI,C,32,NonReg 168.5% | Avg Rp6jt | Asing: NET BUY | EMA5 Breakout + Bullish Engulfing,1520.0,1474.0,1566.0,1611.0,2.0,LOSS,1474.0,-3.026315789473684,STOP_LOSS,0.7959995714386509,Trending Up
2025-12-18,NISP,Bank OCBC NISP Tbk.,BUY - AKUMULASI,B,49,NonReg 50.8% | Avg Rp8jt | Asing: NET BUY | Bullish Marubozu + Above MA Stack,1375.0,1334.0,1416.0,1458.0,2.0,LOSS,1360.0,-1.090909090909091,CLOSE,1.1395531330936641,Trending Down
2025-12-19,BUMI,Bumi Resources Tbk.,BUY - AKUMULASI,B,51,NonReg 13.4% | Avg Rp11jt | Asing: NET BUY,344.0,334.0,354.0,365.0,2.0,WIN,365.0,6.104651162790697,TARGET2,0.23910575990572464,Trending Up
2025-12-19,PTRO,Petrosea Tbk.,BUY - AKUMULASI,B,63,NonReg 36.6% | Avg Rp30jt | Asing: NET BUY | Above MA Stack,10775.0,10452.0,11098.0,11422.0,2.0,LOSS,10700.0,-0.6960556844547563,CLOSE,0.40501003809152064,Trending Up
2025-12-19,INTP,Indocement Tunggal Prakarsa Tbk.,BUY - AKUMULASI,B,55,NonReg 14.4% | Avg Rp6jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,6950.0,6742.0,7158.0,7367.0,2.0,WIN,7050.0,1.4388489208633095,CLOSE,1.0375483657277067,Trending Up
2025-12-19,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,52,NonReg 848.9% | Avg Rp14jt | Asing: NET BUY | Bullish Pin Bar,3640.0,3531.0,3749.0,3858.0,2.0,LOSS,3630.0,-0.27472527472527475,CLOSE,0.9728361202177416,Sideways
2025-12-19,ASII,Astra International Tbk.,BUY - AKUMULASI,A,71,NonReg 10.0% | Avg Rp57jt | Asing: NET BUY | Hammer,6525.0,6329.0,6721.0,6916.0,2.0,WIN,6575.0,0.7662835249042145,CLOSE,1.8510633701278134,Trending Down
2025-12-19,BELI,Global Digital Niaga Tbk.,BUY - AKUMULASI,B,67,NonReg 8713.7% | Avg Rp10jt | Asing: NET BUY,474.0,460.0,488.0,502.0,2.0,LOSS,472.0,-0.42194092827004215,CLOSE,1.295290328498419,Trending Up
2025-12-19,CBDK,Bangun Kosambi Sukses Tbk.,BUY - AKUMULASI,B,55,NonReg 11134.2% | Avg Rp17jt | Asing: NET BUY | Bullish Pin Bar,8850.0,8584.0,9116.0,9381.0,2.0,WIN,9381.0,6.0,TARGET2,0.26729215329998407,Trending Up
2025-12-19,BBHI,Allo Bank Indonesia Tbk.,BUY - AKUMULASI,C,42,NonReg 311.5% | Avg Rp6jt | Asing: NET BUY | Hammer + Bullish Pin Bar,1475.0,1431.0,1519.0,1564.0,2.0,WIN,1475.0,0.0,CLOSE,0.7155361308107343,Sideways
2025-12-19,KLBF,Kalbe Farma Tbk.,BUY - AKUMULASI,C,36,NonReg 32.0% | Avg Rp9jt | Asing: NET BUY,1200.0,1164.0,1236.0,1272.0,2.0,WIN,1225.0,2.083333333333333,CLOSE,0.7369363115291343,Trending Up
2025-12-19,BANK,Bank Aladin Syariah Tbk.,BUY - AKUMULASI,C,42,NonReg 1890.2% | Avg Rp6jt | Asing: NET BUY,930.0,902.0,958.0,986.0,2.0,LOSS,925.0,-0.5376344086021506,CLOSE,0.9771950589294347,Sideways
2025-12-19,CPIN,Charoen Pokphand Indonesia Tbk,BUY - AKUMULASI,B,62,NonReg 47.6% | Avg Rp16jt | Asing: NET BUY,4640.0,4501.0,4779.0,4918.0,2.0,LOSS,4550.0,-1.9396551724137931,CLOSE,1.9675697033294932,Trending Down
2025-12-19,EMAS,Merdeka Gold Resources Tbk.,BUY - AKUMULASI,B,52,NonReg 6.8% | Avg Rp15jt | Asing: NET BUY,5250.0,5092.0,5408.0,5565.0,2.0,WIN,5565.0,6.0,TARGET2,0.28101518731911956,Trending Up
2025-12-19,OASA,Maharaksa Biru Energi Tbk.,BUY - MOMENTUM,A,84,Naik +10.3% | Vol 1.5x | Fase: Trending Up | Above MA Stack + EMA5 Breakout,258.0,248.0,266.0,273.0,1.5,LOSS,248.0,-3.875968992248062,STOP_LOSS,1.4961746920727639,Trending Up
2025-12-19,BSDE,Bumi Serpong Damai Tbk.,BUY - REVERSAL,B,54,Dip -1.1% | Pos 10/100 | Vol 1.2x,915.0,900.0,942.0,970.0,3.7,LOSS,905.0,-1.092896174863388,CLOSE,1.1960494452527957,Sideways
2025-12-22,TINS,Timah Tbk.,BUY - AKUMULASI,B,52,NonReg 12.8% | Avg Rp11jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,3370.0,3269.0,3471.0,3572.0,2.0,LOSS,3269.0,-2.997032640949555,STOP_LOSS,0.4461896772738466,Trending Up
2025-12-22,MDKA,Merdeka Copper Gold Tbk.,BUY - AKUMULASI,C,40,NonReg 91.6% | Avg Rp13jt | Asing: NET BUY | EMA5 Breakout,2260.0,2192.0,2328.0,2396.0,2.0,LOSS,2230.0,-1.3274336283185841,CLOSE,0.5259194751385597,Sideways
2025-12-22,NICL,PAM Mineral Tbk.,BUY - AKUMULASI,B,50,NonReg 18.9% | Avg Rp19jt | Asing: NET BUY | Hammer,1095.0,1062.0,1128.0,1161.0,2.0,LOSS,1085.0,-0.91324200913242,CLOSE,1.0081605646228495,Trending Down
2025-12-22,BRMS,Bumi Resources Minerals Tbk.,BUY - AKUMULASI,B,46,NonReg 6.8% | Avg Rp15jt | Asing: NET BUY | Inverted Hammer + Above MA Stack,1165.0,1130.0,1200.0,1235.0,2.0,WIN,1200.0,3.004291845493562,TARGET1,0.42999120363323506,Trending Up
2025-12-22,MAPA,Map Aktif Adiperkasa Tbk.,BUY - AKUMULASI,C,42,NonReg 12.6% | Avg Rp6jt | Asing: NET BUY,715.0,694.0,736.0,758.0,2.0,LOSS,694.0,-2.937062937062937,STOP_LOSS,1.0173036194828344,Sideways
2025-12-22,EMAS,Merdeka Gold Resources Tbk.,BUY - AKUMULASI,B,67,NonReg 6.7% | Avg Rp16jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,5600.0,5432.0,5768.0,5936.0,2.0,LOSS,5432.0,-3.0,STOP_LOSS,0.8697215694357413,Trending Up
2025-12-22,BBCA,Bank Central Asia Tbk.,BUY - AKUMULASI,B,48,NonReg 4.1% | Avg Rp30jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,8175.0,7930.0,8420.0,8666.0,2.0,LOSS,8025.0,-1.834862385321101,CLOSE,0.6216058212300887,Trending Up
2025-12-22,INDF,Indofood Sukses Makmur Tbk.,BUY - AKUMULASI,B,52,NonReg 7.8% | Avg Rp12jt | Asing: NET BUY | Bullish Marubozu + Above MA Stack,6850.0,6644.0,7056.0,7261.0,2.0,LOSS,6800.0,-0.7299270072992701,CLOSE,0.32620774857526547,Sideways
2025-12-23,MDKA,Merdeka Copper Gold Tbk.,BUY - AKUMULASI,B,48,NonReg 83.1% | Avg Rp11jt | Asing: NET BUY,2230.0,2163.0,2297.0,2364.0,2.0,LOSS,2200.0,-1.345291479820628,CLOSE,0.5416049998835126,Sideways
2025-12-23,PACK,Abadi Nusantara Hijau Investama Tbk.,BUY - AKUMULASI,B,54,NonReg 52.7% | Avg Rp5jt | Asing: NET BUY | Above MA Stack + EMA5 Breakout,1955.0,1896.0,2014.0,2072.0,2.0,LOSS,1945.0,-0.5115089514066496,CLOSE,1.06694511066325,Trending Up
2025-12-23,MAPA,Map Aktif Adiperkasa Tbk.,BUY - REVERSAL,B,69,Dip -2.8% | Pos 0/100 | Vol 2.1x | Volume Surge 2x,695.0,660.0,716.0,737.0,1.2,LOSS,680.0,-2.158273381294964,CLOSE,2.131392687720078,Sideways
2025-12-24,PTRO,Petrosea Tbk.,BUY - AKUMULASI,A,70,NonReg 68.1% | Avg Rp27jt | Asing: NET BUY,10450.0,10136.0,10764.0,11077.0,2.0,WIN,10764.0,3.0047846889952154,TARGET1,1.4482464118974143,Sideways
2025-12-24,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,62,NonReg 1074.9% | Avg Rp11jt | Asing: NET BUY | Above MA Stack,3840.0,3725.0,3955.0,4070.0,2.0,WIN,3955.0,2.994791666666667,TARGET1,1.0571662391211973,Trending Up
2025-12-24,ENRG,Energi Mega Persada Tbk.,BUY - AKUMULASI,B,46,NonReg 10.2% | Avg Rp6jt | Asing: NET BUY | Above MA Stack,1455.0,1411.0,1499.0,1542.0,2.0,WIN,1542.0,5.979381443298969,TARGET2,0.30891092455647273,Sideways
2025-12-24,TUGU,Asuransi Tugu Pratama Indonesia Tbk.,BUY - AKUMULASI,C,33,NonReg 8.9% | Avg Rp7jt | Asing: NET BUY,1115.0,1082.0,1148.0,1182.0,2.0,WIN,1182.0,6.00896860986547,TARGET2,0.3222382095855549,Sideways
2025-12-24,OASA,Maharaksa Biru Energi Tbk.,BUY - AKUMULASI,C,43,NonReg 22.5% | Avg Rp7jt | Asing: NET BUY,242.0,235.0,249.0,257.0,2.0,WIN,257.0,6.198347107438017,TARGET2,0.47771027298789664,Trending Up
2025-12-24,PGAS,Perusahaan Gas Negara Tbk.,BUY - AKUMULASI,C,37,NonReg 34.8% | Avg Rp8jt | Asing: NET BUY | Inverted Hammer + Above MA Stack,1890.0,1833.0,1947.0,2003.0,2.0,WIN,1900.0,0.5291005291005291,CLOSE,0.8002570797932287,Trending Up
2025-12-24,EXCL,XLSMART Telecom Sejahtera Tbk.,BUY - AKUMULASI,C,32,NonReg 4.1% | Avg Rp10jt | Asing: NET BUY,3750.0,3638.0,3862.0,3975.0,2.0,WIN,3862.0,2.986666666666667,TARGET1,0.32183169774036385,Sideways
2025-12-24,INDF,Indofood Sukses Makmur Tbk.,BUY - AKUMULASI,C,42,NonReg 146.8% | Avg Rp6jt | Asing: NET BUY | Inverted Hammer,6800.0,6596.0,7004.0,7208.0,2.0,LOSS,6775.0,-0.3676470588235294,CLOSE,0.23704067142322965,Sideways
2025-12-29,ENRG,Energi Mega Persada Tbk.,BUY - AKUMULASI,A,71,NonReg 14.1% | Avg Rp11jt | Asing: NET BUY | Above MA Stack,1530.0,1484.0,1576.0,1622.0,2.0,WIN,1622.0,6.0130718954248366,TARGET2,1.3486379142245368,Trending Up
2025-12-29,MORA,Mora Telematika Indonesia Tbk.,BUY - AKUMULASI,C,42,NonReg 65.9% | Avg Rp6jt | Asing: NET BUY | Bullish Marubozu + EMA5 Breakout,10925.0,10597.0,11253.0,11580.0,2.0,WIN,11580.0,5.995423340961099,TARGET2,0.35215629580014723,Trending Up
2025-12-29,EMAS,Merdeka Gold Resources Tbk.,BUY - AKUMULASI,B,54,NonReg 72.0% | Avg Rp13jt | Asing: NET BUY | Above MA Stack,5625.0,5456.0,5794.0,5962.0,2.0,LOSS,5456.0,-3.0044444444444443,STOP_LOSS,0.5042368356553213,Trending Up
2025-12-29,PACK,Abadi Nusantara Hijau Investama Tbk.,BUY - REVERSAL,A,70,Dip -3.1% | Pos 15/100 | Vol 1.8x,1885.0,1822.0,1942.0,1998.0,1.8,LOSS,1880.0,-0.2652519893899204,CLOSE,1.8342327150084317,Sideways
2025-12-29,UNTR,United Tractors Tbk.,BUY - AKUMULASI,C,35,NonReg 3.4% | Avg Rp39jt | Asing: NET BUY | Above MA Stack,29600.0,28712.0,30488.0,31376.0,2.0,LOSS,29500.0,-0.33783783783783783,CLOSE,0.7096183495171892,Trending Up
2025-12-30,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,63,NonReg 839.0% | Avg Rp12jt | Asing: NET BUY | Above MA Stack,3930.0,3812.0,4048.0,4166.0,2.0,WIN,3930.0,0.0,CLOSE,0.8944137312513804,Trending Up
2025-12-30,SMIL,Sarana Mitra Luas Tbk.,BUY - AKUMULASI,B,45,NonReg 41.2% | Avg Rp6jt | Asing: NET BUY | Above MA Stack + Tweezer Bottom,362.0,351.0,373.0,384.0,2.0,LOSS,351.0,-3.0386740331491713,STOP_LOSS,0.3660405499150241,Sideways
2025-12-30,MINA,Sanurhasta Mitra Tbk.,BUY - MOMENTUM,B,69,Naik +5.5% | Vol 1.4x | Fase: Trending Up | Bullish Marubozu + EMA5 Breakout,382.0,367.0,393.0,405.0,1.5,WIN,405.0,6.020942408376963,TARGET2,1.3573885657032194,Trending Up
2025-12-30,PGAS,Perusahaan Gas Negara Tbk.,BUY - AKUMULASI,B,50,NonReg 49.2% | Avg Rp10jt | Asing: NET BUY | Above MA Stack,1910.0,1853.0,1967.0,2025.0,2.0,WIN,1930.0,1.0471204188481675,CLOSE,0.8011734824710293,Trending Up
2025-12-30,BMRI,Bank Mandiri (Persero) Tbk.,BUY - AKUMULASI,B,46,NonReg 5.7% | Avg Rp29jt | Asing: NET BUY | Above MA Stack,5100.0,4947.0,5253.0,5406.0,2.0,LOSS,5075.0,-0.49019607843137253,CLOSE,0.8092432127734882,Trending Up
2025-12-30,ADMR,Alamtri Minerals Indonesia Tbk.,BUY - REVERSAL,C,31,Dip -2.5% | Pos 71/100 | Golden Cross (EMA5/10) + Above MA Stack,1560.0,1502.0,1607.0,1654.0,1.6,WIN,1654.0,6.0256410256410255,TARGET2,0.9430401262317977,Trending Up
2025-12-30,INDF,Indofood Sukses Makmur Tbk.,BUY - AKUMULASI,C,40,NonReg 21.8% | Avg Rp12jt | Asing: NET BUY,6775.0,6572.0,6978.0,7182.0,2.0,LOSS,6675.0,-1.4760147601476015,CLOSE,0.7436199579121605,Sideways
2026-01-02,OASA,Maharaksa Biru Energi Tbk.,BUY - REVERSAL,C,32,Dip -2.3% | Pos 57/100 | Vol 1.0x | Hammer + Above MA Stack,258.0,245.0,266.0,273.0,1.2,WIN,273.0,5.813953488372093,TARGET2,1.0351677003829423,Trending Up
2026-01-02,MIDI,Midi Utama Indonesia Tbk.,BUY - REVERSAL,B,47,Dip -3.6% | Pos 50/100 | Vol 2.6x | Volume Surge 2x,376.0,361.0,387.0,399.0,1.46,LOSS,372.0,-1.0638297872340425,CLOSE,2.617764457014742,Trending Up
2026-01-02,IMPC,Impack Pratama Industri Tbk.,BUY - AKUMULASI,B,47,NonReg 4.0% | Avg Rp20jt | Asing: NET BUY | Above MA Stack,3930.0,3812.0,4048.0,4166.0,2.0,LOSS,3910.0,-0.5089058524173028,CLOSE,1.1279411951475018,Trending Up
2026-01-05,MORA,Mora Telematika Indonesia Tbk.,BUY - AKUMULASI,C,39,NonReg 61.5% | Avg Rp10jt | Asing: NET BUY | Bullish Pin Bar + Above MA Stack,11900.0,11543.0,12257.0,12614.0,2.0,WIN,12614.0,6.0,TARGET2,0.6655093810275293,Trending Up
2026-01-05,INDF,Indofood Sukses Makmur Tbk.,BUY - AKUMULASI,B,48,NonReg 24.2% | Avg Rp10jt | Asing: NET BUY | EMA5 Breakout + Bullish Engulfing,6850.0,6644.0,7056.0,7261.0,2.0,WIN,7000.0,2.18978102189781,CLOSE,1.8396968429092524,Trending Down
