FileDate,StockCode,StockName,Close,ChangePct,Volatility,Volume,Value,Frequency,High,Low,SpreadPct,AvgTradeSize,VolumeVsShares,ValueRank,DayTradingScore
2026-02-12,AADI,Adaro Andalan Indonesia Tbk.,8650.0,0.5813953488372093,3.488372093023256,22740300.0,197661202500.0,13816.0,8800.0,8500.0,0.2890173410404624,14306688.079038795,0.0029203308201628322,0.9749478079331941,38.74256564059262
2026-02-12,INDY,Indika Energy Tbk.,3590.0,-1.3736263736263736,4.670329670329671,19657800.0,71834460000.0,6818.0,3750.0,3580.0,0.2785515320334262,10536001.760046935,0.0037729511695538285,0.9373695198329853,38.50773814185165
2026-02-12,WIFI,Solusi Sinergi Digital Tbk.,2470.0,1.2295081967213115,5.737704918032787,70367900.0,174539223000.0,15182.0,2560.0,2420.0,0.4048582995951417,11496457.84481623,0.013255580724820717,0.9686847599164927,38.36978055297288
2026-02-12,EMAS,Merdeka Gold Resources Tbk.,7275.0,2.464788732394366,3.873239436619718,22286900.0,160930900000.0,11180.0,7350.0,7075.0,0.3436426116838488,14394534.88372093,0.0025326545726198006,0.965553235908142,38.0026311718786
2026-02-12,MDKA,Merdeka Copper Gold Tbk.,3190.0,0.949367088607595,3.1645569620253164,66660600.0,215107864000.0,15159.0,3280.0,3180.0,0.3134796238244514,14190109.11009961,0.0027238444083386142,0.9780793319415448,37.98659472361268
2026-02-12,MBMA,Merdeka Battery Materials Tbk.,735.0,0.684931506849315,4.794520547945205,278103600.0,206172533000.0,32125.0,760.0,725.0,0.6802721088435374,6417822.038910506,0.002575142540836586,0.9770354906054279,37.55747935265116
2026-02-12,COIN,Indokripto Koin Semesta Tbk.,1885.0,-2.0779220779220777,5.714285714285714,20053500.0,38399012500.0,7429.0,1980.0,1870.0,0.2652519893899204,5168799.63655943,0.009090919806060378,0.9081419624217119,36.549290336312936
2026-02-12,CBDK,Bangun Kosambi Sukses Tbk.,6375.0,1.1904761904761905,5.952380952380952,16672000.0,106904210000.0,7139.0,6600.0,6225.0,0.39215686274509803,14974675.724891441,0.002940935477494973,0.954070981210856,36.45639896822753
2026-02-12,BREN,Barito Renewables Energy Tbk.,8200.0,-1.2048192771084338,5.120481927710843,18471300.0,150122260000.0,10245.0,8425.0,8000.0,0.6097560975609756,14653222.05954124,0.00013806578883834224,0.9634655532359081,36.27957297124708
2026-02-12,BRPT,Barito Pacific Tbk.,2200.0,-3.508771929824561,7.456140350877193,119903300.0,268252328000.0,28280.0,2330.0,2160.0,0.45454545454545453,9485584.441301273,0.001279006486824214,0.9812108559498957,36.17025572672233
2026-02-12,ADMR,Alamtri Minerals Indonesia Tbk.,1925.0,-0.516795865633075,3.6175710594315245,37169700.0,72064802500.0,9688.0,1990.0,1920.0,0.2597402597402597,7438563.4289843105,0.0009091873833076276,0.9384133611691023,36.09256142276019
2026-02-12,BRMS,Bumi Resources Minerals Tbk.,1070.0,-1.3824884792626728,3.225806451612903,185448900.0,200424407500.0,21430.0,1100.0,1065.0,0.46728971962616817,9352515.51563229,0.0013079673816454025,0.975991649269311,35.746300273565744
2026-02-12,RMKE,RMK Energy Tbk.,4270.0,-3.611738148984198,6.997742663656885,17951400.0,76880605000.0,4860.0,4460.0,4150.0,0.234192037470726,15819054.526748972,0.004103177142857143,0.941544885177453,35.58702971215233
2026-02-12,ADRO,Alamtri Resources Indonesia Tbk.,2220.0,0.0,3.153153153153153,81680900.0,181642972000.0,18290.0,2260.0,2190.0,0.45045045045045046,9931272.389283761,0.0027792365849228745,0.9728601252609603,35.20462449912847
2026-02-12,CMRY,Cisarua Mountain Dairy Tbk.,5400.0,-0.4608294930875576,5.0691244239631335,5730600.0,30427062500.0,3436.0,5500.0,5225.0,0.4629629629629629,8855373.25378347,0.000722221669095035,0.8956158663883089,35.08344995644171
2026-02-12,SRTG,Saratoga Investama Sedaya Tbk.,1730.0,0.0,3.7572254335260116,12366300.0,21200087000.0,2022.0,1745.0,1680.0,0.2890173410404624,10484711.671612265,0.0009116439676560755,0.8778705636743215,34.67089425344062
2026-02-12,ASII,Astra International Tbk.,6775.0,0.3703703703703704,2.2222222222222223,26536900.0,181061105000.0,9285.0,6900.0,6750.0,0.36900369003690037,19500388.26063543,0.0006554982935472644,0.9718162839248434,34.28463184878528
2026-02-12,BBTN,Bank Tabungan Negara (Persero) Tbk.,1360.0,1.1152416356877324,2.973977695167286,78711600.0,107206565500.0,10794.0,1380.0,1340.0,0.3676470588235294,9932051.649064295,0.00566510966349878,0.9551148225469729,33.896562666631674
2026-02-12,IMPC,Impack Pratama Industri Tbk.,2220.0,-3.056768558951965,6.550218340611353,46495100.0,105061149000.0,13455.0,2350.0,2200.0,0.45045045045045046,7808335.117056856,0.0008467973118181653,0.9530271398747391,33.85754787455514
2026-02-12,HRTA,Hartadinata Abadi Tbk.,2650.0,4.743083003952568,7.114624505928854,36848900.0,95536545000.0,9628.0,2660.0,2480.0,0.37735849056603776,9922781.990029082,0.008001476745385887,0.9498956158663883,33.199669290773095
2026-02-12,PANI,Pantai Indah Kapuk Dua Tbk.,10800.0,-1.36986301369863,8.447488584474886,12029800.0,128451357500.0,9285.0,11150.0,10225.0,0.23148148148148145,13834287.291330103,0.0006640052438479753,0.9582463465553236,33.06777663419158
2026-02-12,JSMR,Jasa Marga (Persero) Tbk.,3800.0,2.1505376344086025,2.956989247311828,7404300.0,27971423000.0,3475.0,3830.0,3720.0,0.2631578947368421,8049330.35971223,0.0010201751720256486,0.8924843423799582,32.99708026104474
2026-02-12,AMMN,Amman Mineral Internasional Tbk.,7775.0,-0.3205128205128205,3.8461538461538463,17078500.0,130811105000.0,7450.0,7825.0,7525.0,0.6430868167202572,17558537.583892617,0.00027854077399959047,0.9592901878914405,32.961139688648615
2026-02-12,MEDC,Medco Energi Internasional Tbk.,1580.0,0.0,1.89873417721519,89851500.0,142566988000.0,12356.0,1600.0,1570.0,0.31645569620253167,11538280.025898349,0.0035745812130388815,0.9624217118997912,32.942570650472284
2026-02-12,NICL,PAM Mineral Tbk.,1185.0,0.0,6.751054852320674,63762300.0,75588050500.0,6829.0,1230.0,1150.0,0.42194092827004215,11068685.092985796,0.005995151263280136,0.9405010438413361,32.938178897702265
2026-02-12,OASA,Maharaksa Biru Energi Tbk.,418.0,-0.9478672985781991,3.7914691943127963,139670400.0,58229148600.0,10559.0,426.0,410.0,0.4784688995215311,5514646.140733024,0.022004972255570156,0.9311064718162839,32.8771196648418
2026-02-12,ISAT,Indosat Tbk.,2220.0,0.4524886877828055,3.167420814479638,36998500.0,81950957000.0,9682.0,2260.0,2190.0,0.45045045045045046,8464259.140673414,0.0011472114623514457,0.9436325678496869,32.401716910163685
2026-02-12,INKP,Indah Kiat Pulp & Paper Tbk.,9550.0,1.866666666666667,3.733333333333334,5034100.0,48172587500.0,3742.0,9675.0,9325.0,0.5235602094240838,12873486.771779796,0.0009201454389985458,0.9217118997912317,32.07031661922495
2026-02-12,HRUM,Harum Energy Tbk.,1105.0,-2.643171806167401,6.607929515418502,47511200.0,53943503000.0,8521.0,1175.0,1100.0,0.4524886877828055,6330654.031216993,0.0035146359325644878,0.9248434237995825,32.0519625507802
2026-02-12,WIIM,Wismilak Inti Makmur Tbk.,1920.0,-5.41871921182266,7.389162561576355,12107600.0,23913086000.0,2960.0,2050.0,1900.0,0.26041666666666663,8078745.27027027,0.005765870420705671,0.8862212943632568,32.04830544168162
2026-02-12,UNVR,Unilever Indonesia Tbk.,2300.0,1.7699115044247788,2.6548672566371683,40499400.0,93345679000.0,11692.0,2330.0,2270.0,0.43478260869565216,7983722.117687307,0.0010615832241153342,0.9467640918580376,31.722164035683083
2026-02-12,EXCL,XLSMART Telecom Sejahtera Tbk.,3010.0,0.0,2.3255813953488373,22676100.0,68598498000.0,8682.0,3060.0,2990.0,0.33222591362126247,7901232.204561161,0.0012459489768701,0.9352818371607515,31.657235047311755
2026-02-12,SMDR,Samudera Indonesia  Tbk.,398.0,3.6458333333333335,3.6458333333333335,85558300.0,34080618800.0,6066.0,404.0,390.0,0.5025125628140703,5618301.813386086,0.0052247429101834435,0.9018789144050104,31.21043887786945
2026-02-12,JPFA,Japfa Comfeed Indonesia Tbk.,2550.0,-1.1627906976744187,2.7131782945736433,18497000.0,47271807000.0,6861.0,2600.0,2530.0,0.39215686274509803,6889929.60209882,0.0015773573855069503,0.9196242171189979,31.021009811229906
2026-02-12,TPIA,Chandra Asri Pacific Tbk.,7225.0,-1.3651877133105803,2.3890784982935154,5596500.0,40767452500.0,3689.0,7400.0,7225.0,0.34602076124567477,11051084.98238005,6.469078773299504e-05,0.9112734864300627,30.990230387868827
2026-02-12,ELSA,Elnusa Tbk.,745.0,-3.2467532467532463,5.844155844155844,73293900.0,55158498000.0,8052.0,775.0,730.0,0.6711409395973155,6850285.394932936,0.010042323765157225,0.9269311064718163,30.71281785820377
2026-02-12,PGEO,Pertamina Geothermal Energy Tbk.,1205.0,1.2605042016806722,2.5210084033613445,38112700.0,45834032500.0,4662.0,1215.0,1185.0,0.4149377593360996,9831409.802659802,0.0009114433626158736,0.9164926931106472,30.313231532827004
2026-02-12,EMTK,Elang Mahkota Teknologi Tbk.,925.0,0.0,3.2432432432432434,51990400.0,47991385500.0,6604.0,935.0,905.0,0.5405405405405406,7267017.792247123,0.0008463845581962118,0.9206680584551148,30.151783101985355
2026-02-12,ERAA,Erajaya Swasembada Tbk.,426.0,0.9478672985781991,2.843601895734597,83723900.0,35725158000.0,5153.0,432.0,420.0,0.4694835680751174,6932885.30952843,0.005249147335423198,0.9050104384133612,29.794573430768303
2026-02-12,INDF,Indofood Sukses Makmur Tbk.,6775.0,1.1194029850746268,1.4925373134328357,13363300.0,90369167500.0,9309.0,6800.0,6700.0,0.36900369003690037,9707720.216994306,0.0015219420150034853,0.9457202505219207,29.692454432053587
2026-02-12,PTBA,Bukit Asam Tbk.,2550.0,0.0,1.9607843137254901,14860100.0,37817301000.0,7402.0,2580.0,2530.0,0.39215686274509803,5109065.252634423,0.0012898654215469485,0.907098121085595,28.81246369487627
2026-02-12,ICBP,Indofood CBP Sukses Makmur Tbk.,8200.0,0.3058103975535168,1.529051987767584,2880200.0,23578405000.0,2807.0,8250.0,8125.0,0.3048780487804878,8399859.280370502,0.0002469750232980744,0.8851774530271399,28.69839122653374
2026-02-12,BTPS,Bank BTPN Syariah Tbk.,1215.0,-0.8163265306122449,2.0408163265306123,14247400.0,17346805500.0,2057.0,1235.0,1210.0,0.411522633744856,8433060.525036462,0.0018681040449800915,0.8684759916492694,28.190638663214052
2026-02-12,PGAS,Perusahaan Gas Negara (Persero) Tbk.,2220.0,-0.4484304932735426,1.7937219730941705,24789200.0,55451093000.0,7046.0,2260.0,2220.0,0.45045045045045046,7869868.435992052,0.0010225931406400849,0.9279749478079332,28.136690704893763
2026-02-12,LSIP,PP London Sumatra Indonesia Tbk.,1170.0,-0.425531914893617,2.127659574468085,11281400.0,13132251500.0,1962.0,1180.0,1155.0,0.4273504273504274,6693298.419979612,0.001654172963067848,0.8580375782881002,27.84147630898393
2026-02-12,MSJA,Multi Spunindo Jaya Tbk.,400.0,0.0,2.5,30209900.0,12101667800.0,2077.0,406.0,396.0,0.5,5826513.143957632,0.005135683035949782,0.8517745302713987,27.55623274758177
2026-02-12,PNBN,Bank Pan Indonesia Tbk,1055.0,-0.9389671361502347,1.8779342723004695,15231900.0,16083236500.0,1601.0,1070.0,1050.0,0.47393364928909953,10045744.222361024,0.0006389850743348554,0.8663883089770354,27.00295651919754
2026-02-12,RATU,Raharja Energi Cepu Tbk.,6425.0,4.048582995951417,11.740890688259109,40484100.0,268476920000.0,25318.0,7000.0,6275.0,0.38910505836575876,10604191.484319456,0.014910975244763106,0.9822546972860126,26.21124109770172
2026-02-12,CPIN,Charoen Pokphand Indonesia Tbk,4410.0,-1.5625,1.5625,3658000.0,16191181000.0,2766.0,4480.0,4410.0,0.45351473922902497,5853644.613159797,0.00022307598487620442,0.8674321503131524,26.066203504464934
2026-02-12,HMSP,H.M. Sampoerna Tbk.,835.0,-0.5952380952380952,2.380952380952381,23090100.0,19341297500.0,3497.0,850.0,830.0,0.5988023952095809,5530825.7077495,0.0001985082681503652,0.8736951983298539,26.030110501683694
2026-02-12,TCPI,Transcoal Pacific Tbk.,11425.0,-0.8676789587852495,1.735357917570499,5176900.0,59371462500.0,3490.0,11600.0,11400.0,0.6564551422319475,17011880.372492835,0.00103538,0.9321503131524008,25.817798271998043
2026-02-12,BBYB,Bank Neo Commerce Tbk.,376.0,-2.083333333333333,8.333333333333332,86444400.0,32476210800.0,6045.0,388.0,356.0,0.5319148936170213,5372408.734491315,0.006540406068601589,0.8997912317327766,25.75906304148059
2026-02-12,PSAB,J Resources Asia Pasifik Tbk.,555.0,2.7777777777777777,3.7037037037037033,74784900.0,41132667500.0,4976.0,560.0,540.0,0.9009009009009009,8266211.3143086815,0.0028263378684807256,0.9123173277661796,25.724501375008636
2026-02-12,DGWG,Delta Giri Wacana Tbk.,468.0,7.834101382488479,8.755760368663594,34373700.0,15878772200.0,3138.0,476.0,438.0,0.4273504273504274,5060156.851497769,0.0058435289415647105,0.8653444676409185,25.59228426145963
2026-02-12,SMRA,Summarecon Agung Tbk.,396.0,0.0,1.5151515151515151,29742800.0,11796387200.0,1653.0,400.0,394.0,0.5050505050505051,7136350.3932244405,0.0018016583482592986,0.8496868475991649,25.1483234029412
2026-02-12,KRAS,Krakatau Steel (Persero) Tbk.,378.0,7.386363636363637,8.522727272727272,63387100.0,23209809200.0,4361.0,380.0,350.0,0.5291005291005291,5322130.061912405,0.003276429214578969,0.884133611691023,24.95856057405098
2026-02-12,VKTR,VKTR Teknologi Mobilitas Tbk.,895.0,1.1299435028248588,10.16949152542373,157701800.0,141692931000.0,21526.0,945.0,855.0,0.5586592178770949,6582408.761497724,0.0036046125714285712,0.9613778705636743,24.626718664182714
2026-02-12,MARK,Mark Dynamics Indonesia Tbk.,815.0,-0.6097560975609756,1.8292682926829267,17138400.0,13965889500.0,1649.0,825.0,810.0,0.6134969325153374,8469308.368708309,0.004510104895228285,0.8611691022964509,24.532944213408303
2026-02-12,FILM,MD Entertainment Tbk.,6725.0,-3.9285714285714284,10.357142857142858,7630100.0,52306330000.0,7998.0,7125.0,6400.0,0.37174721189591076,6539926.23155789,0.0007008085616920357,0.9237995824634656,23.82655164597753
2026-02-12,PNLF,Panin Financial Tbk.,280.0,-0.7092198581560284,2.127659574468085,42763100.0,11976573000.0,1841.0,284.0,278.0,0.7142857142857143,6505471.482889734,0.0013354257111561848,0.8507306889352818,23.476792693289465
2026-02-12,MORA,Mora Telematika Indonesia Tbk.,6875.0,-2.135231316725979,10.676156583629894,1827200.0,12473420000.0,2435.0,7300.0,6550.0,0.36363636363636365,5122554.414784394,7.727092656799637e-05,0.8549060542797495,21.611883450580955
2026-02-12,ENRG,Energi Mega Persada Tbk.,1400.0,13.360323886639677,14.979757085020243,233861600.0,311061562000.0,41568.0,1410.0,1225.0,0.35714285714285715,7483197.700153965,0.008876472944359849,0.9853862212943633,20.937076431447785
2026-02-12,SINI,Singaraja Putra Tbk.,14950.0,8.727272727272728,14.181818181818182,4266300.0,57976175000.0,1090.0,14950.0,13000.0,0.33444816053511706,53189151.376146786,0.00886964656964657,0.930062630480167,20.79125248749155
2026-02-12,TRIN,Perintis Triniti Properti Tbk.,1025.0,-8.071748878923767,11.210762331838566,41228000.0,43478778500.0,8274.0,1135.0,1010.0,0.4878048780487805,5254868.080734832,0.009058196716586094,0.9154488517745303,19.67032153517395
2026-02-12,ARKO,Arkora Hydro Tbk.,7475.0,-5.9748427672955975,13.522012578616351,1447000.0,10966115000.0,1619.0,8150.0,7075.0,0.33444816053511706,6773387.893761581,0.0004941104560533653,0.8434237995824635,15.044673649396518
