FileDate,StockCode,StockName,Close,ChangePct,Volatility,Volume,Value,Frequency,High,Low,SpreadPct,AvgTradeSize,VolumeVsShares,ValueRank,DayTradingScore,Category,EntrySignal,SignalStrength,StopLoss,Target1,Target2,RiskReward,Support7d,Resistance7d,PricePosition,MarketPhase
2026-03-09,CDIA,Chandra Daya Investasi Tbk.,845.0,-5.58659217877095,12.290502793296088,113361400.0,94873290500.0,18217.0,890.0,780.0,0.591715976331361,5207953.587308558,0.002270326819022474,0.9498956158663883,35.81151569799732,Reversal,HOLD,0,0.0,0.0,0.0,0.0,850.0,1100.0,0.0,Trending Down
2026-03-09,BUVA,Bukit Uluwatu Villa Tbk.,1050.0,-1.4084507042253522,14.553990610328638,367463700.0,355109757500.0,38211.0,1065.0,910.0,0.4761904761904762,9293390.842950983,0.014927200079129597,0.9853862212943633,35.21176005991006,Neutral,HOLD,0,0.0,0.0,0.0,0.0,1015.0,1695.0,5.147058823529411,Trending Down
2026-03-09,VKTR,VKTR Teknologi Mobilitas Tbk.,775.0,-6.0606060606060606,9.090909090909092,68092500.0,52308663000.0,9057.0,805.0,730.0,1.2903225806451613,5775495.528320636,0.0015564,0.930062630480167,35.20530028908419,Reversal,AVOID - WEAK,0,0.0,0.0,0.0,0.0,710.0,1005.0,22.033898305084744,Trending Down
2026-03-09,TPIA,Chandra Asri Pacific Tbk.,6000.0,-5.138339920948617,13.83399209486166,22748700.0,139550932500.0,10697.0,6450.0,5575.0,0.4166666666666667,13045800.925493129,0.00026295565494533797,0.9603340292275574,34.825974168667656,Reversal,HOLD,0,0.0,0.0,0.0,0.0,5175.0,7100.0,42.857142857142854,Trending Down
2026-03-09,DRMA,Dharma Polimetal Tbk.,930.0,-6.0606060606060606,6.0606060606060606,5435200.0,5074622000.0,1040.0,975.0,915.0,1.0752688172043012,4879444.230769231,0.0011549800129935252,0.7609603340292276,34.55675673817413,Reversal,AVOID - WEAK,0,0.0,0.0,0.0,0.0,970.0,1085.0,0.0,Trending Down
2026-03-09,BREN,Barito Renewables Energy Tbk.,7350.0,-4.854368932038835,10.032362459546926,7668700.0,55765002500.0,5779.0,7575.0,6800.0,0.6802721088435374,9649593.78785257,5.7320552146551415e-05,0.9342379958246346,32.35082611706508,Reversal,AVOID - WEAK,0,0.0,0.0,0.0,0.0,7000.0,8225.0,28.57142857142857,Trending Down
2026-03-09,CYBR,ITSEC Asia Tbk.,1355.0,4.230769230769231,15.0,14814400.0,19580739000.0,4819.0,1370.0,1175.0,0.36900369003690037,4063236.978626271,0.0022065886974653353,0.8716075156576201,30.98657851656947,Momentum,HOLD,0,0.0,0.0,0.0,0.0,1295.0,1525.0,26.08695652173913,Trending Down
2026-03-09,COIN,Indokripto Koin Semesta Tbk.,1245.0,-4.230769230769231,12.692307692307692,13746000.0,16561803500.0,3349.0,1280.0,1115.0,0.4016064257028112,4945298.148701105,0.0009347279970088704,0.860125260960334,30.345245045829962,Reversal,HOLD,0,0.0,0.0,0.0,0.0,1260.0,1770.0,0.0,Trending Down
2026-03-09,ITMA,Sumber Energi Andalan Tbk.,2540.0,-1.1673151750972763,10.505836575875486,11472700.0,30898624000.0,708.0,2730.0,2460.0,1.574803149606299,43642124.29378531,0.01148357302589883,0.9050104384133612,27.475086397406926,Neutral,AVOID - WEAK,0,0.0,0.0,0.0,0.0,2170.0,2750.0,63.793103448275865,Sideways
2026-03-09,EURO,Estee Gold Feet Tbk.,1750.0,-7.161803713527852,15.915119363395224,3308800.0,5784601500.0,1035.0,2000.0,1700.0,0.2857142857142857,5588986.956521739,0.0012981660750419682,0.7776617954070981,27.332315918042234,Reversal,AVOID - WEAK,0,0.0,0.0,0.0,0.0,1075.0,1885.0,83.33333333333334,Trending Up
