FileDate,StockCode,StockName,Close,ChangePct,Volatility,Volume,Value,Frequency,High,Low,SpreadPct,AvgTradeSize,VolumeVsShares,ValueRank,DayTradingScore,Category,EntrySignal,SignalStrength,StopLoss,Target1,Target2,RiskReward,Support7d,Resistance7d,PricePosition,MarketPhase
2026-02-25,PGAS,Perusahaan Gas Negara (Persero) Tbk.,2290.0,1.7777777777777777,4.0,62482800.0,143722510000.0,11238.0,2340.0,2250.0,0.43668122270742354,12788975.796405055,0.0025775128962607224,0.9603340292275574,42.75750326342342,Momentum,BUY - MOMENTUM,33,2221.0,2359.0,2404.0,1.67,2110.0,2340.0,78.26086956521739,Trending Up
2026-02-25,RAJA,Rukun Raharja Tbk.,4720.0,1.070663811563169,6.423982869379015,31193500.0,146704932000.0,13982.0,4850.0,4550.0,0.211864406779661,10492413.960806752,0.007379439601663795,0.9613778705636743,42.32543897555952,Momentum,AVOID - WEAK,0,0.0,0.0,0.0,0.0,4360.0,5200.0,42.857142857142854,Sideways
2026-02-25,ISAT,Indosat Tbk.,2380.0,2.1459227467811157,3.4334763948497855,40564400.0,96502350000.0,6914.0,2420.0,2340.0,0.42016806722689076,13957528.203644779,0.0012577792246552964,0.9488517745302714,42.073195821716,Momentum,HOLD,0,0.0,0.0,0.0,0.0,2190.0,2430.0,79.16666666666666,Trending Up
2026-02-25,TLKM,Telkom Indonesia (Persero) Tbk.,3600.0,0.5586592178770949,2.2346368715083798,66237300.0,238975965000.0,15030.0,3660.0,3580.0,0.2777777777777778,15899931.13772455,0.0006686434270641991,0.9791231732776617,40.23097508321699,Neutral,AVOID - WEAK,0,0.0,0.0,0.0,0.0,3430.0,3650.0,77.27272727272727,Trending Up
2026-02-25,BBTN,Bank Tabungan Negara (Persero) Tbk.,1395.0,1.0869565217391304,3.260869565217391,45426800.0,63277067000.0,5648.0,1410.0,1365.0,0.35842293906810035,11203446.706798866,0.0032695028898132726,0.9352818371607515,39.72025177902347,Momentum,HOLD,0,0.0,0.0,0.0,0.0,1345.0,1415.0,71.42857142857143,Trending Up
2026-02-25,IMPC,Impack Pratama Industri Tbk.,2220.0,-1.3333333333333335,4.888888888888889,27590900.0,61862706000.0,7982.0,2310.0,2200.0,0.45045045045045046,7750276.3718366325,0.0005025024131713625,0.9331941544885177,39.396436496064766,Neutral,AVOID - WEAK,0,0.0,0.0,0.0,0.0,2010.0,2550.0,38.88888888888889,Trending Up
2026-02-25,PANI,Pantai Indah Kapuk Dua Tbk.,9900.0,-1.9801980198019802,3.7128712871287126,4699000.0,46790352500.0,5232.0,10200.0,9825.0,0.25252525252525254,8943110.187308868,0.00025936928634238607,0.9227557411273486,38.86202646948971,Neutral,AVOID - WEAK,0,0.0,0.0,0.0,0.0,9500.0,11025.0,26.229508196721312,Trending Down
2026-02-25,MSIN,MNC Digital Entertainment Tbk.,515.0,7.740585774058577,11.08786610878661,26988600.0,13421290300.0,2852.0,515.0,462.0,0.9708737864077669,4705922.265077139,0.00044479729604617735,0.8549060542797495,37.21073191179571,Momentum,AVOID - WEAK,0,0.0,0.0,0.0,0.0,448.0,530.0,81.70731707317073,Trending Up
2026-02-25,SSIA,Surya Semesta Internusa Tbk.,1420.0,-0.6993006993006993,3.146853146853147,6493500.0,9217436500.0,2290.0,1445.0,1400.0,0.35211267605633806,4025081.441048035,0.0013800543590309635,0.8215031315240083,35.87201943966961,Neutral,HOLD,0,0.0,0.0,0.0,0.0,1380.0,1535.0,25.806451612903224,Trending Down
2026-02-25,SMDR,Samudera Indonesia  Tbk.,402.0,1.0050251256281406,2.512562814070352,25007900.0,9976719200.0,2481.0,404.0,394.0,0.4975124378109453,4021249.173720274,0.0015271440435770292,0.8288100208768268,35.47737887187478,Momentum,AVOID - WEAK,0,0.0,0.0,0.0,0.0,382.0,418.0,55.55555555555556,Sideways
2026-02-25,JSMR,Jasa Marga (Persero) Tbk.,3780.0,1.06951871657754,1.06951871657754,2327300.0,8780683000.0,1649.0,3790.0,3750.0,0.26455026455026454,5324853.24439054,0.0003206587628614848,0.81419624217119,35.14654290249042,Momentum,AVOID - WEAK,0,0.0,0.0,0.0,0.0,3690.0,3860.0,52.94117647058824,Trending Down
2026-02-25,PBSA,Paramita Bangun Sarana Tbk.,1325.0,0.0,3.7735849056603774,3860300.0,5098864500.0,981.0,1350.0,1300.0,0.7547169811320755,5197619.266055046,0.0012867666666666667,0.7588726513569938,34.2291556186755,Neutral,HOLD,0,0.0,0.0,0.0,0.0,1200.0,1480.0,44.642857142857146,Trending Down
2026-02-25,BUKA,Bukalapak.com Tbk.,150.0,1.3513513513513513,2.027027027027027,43533400.0,6484744100.0,1484.0,150.0,147.0,0.6666666666666667,4369773.652291105,0.0004220450421522785,0.7891440501043842,34.110821164795084,Momentum,AVOID - WEAK,0,0.0,0.0,0.0,0.0,145.0,153.0,62.5,Sideways
2026-02-25,IRSX,Folago Global Nusantara Tbk.,635.0,0.7936507936507936,7.142857142857142,78898800.0,49303445500.0,8008.0,650.0,605.0,0.7874015748031495,6156773.9135864135,0.012735786378797213,0.9279749478079332,33.68276506785447,Neutral,HOLD,0,0.0,0.0,0.0,0.0,580.0,685.0,52.38095238095239,Trending Up
2026-02-25,PWON,Pakuwon Jati Tbk.,370.0,1.092896174863388,1.092896174863388,32422300.0,12000612200.0,3292.0,372.0,368.0,0.5405405405405406,3645386.45200486,0.0006732260729793733,0.8434237995824635,33.19201882170062,Momentum,AVOID - WEAK,0,0.0,0.0,0.0,0.0,364.0,380.0,37.5,Sideways
2026-02-25,PYFA,Pyridam Farma Tbk,424.0,0.9523809523809524,7.142857142857142,13630300.0,5721414200.0,1441.0,434.0,404.0,0.9433962264150944,3970447.0506592644,0.0012130168823040269,0.7766179540709812,31.39815166752722,Neutral,AVOID - WEAK,0,0.0,0.0,0.0,0.0,402.0,466.0,34.375,Trending Up
2026-02-25,MTEL,Dayamitra Telekomunikasi Tbk.,545.0,0.9259259259259258,1.8518518518518516,9972700.0,5385056500.0,1791.0,545.0,535.0,0.9174311926605505,3006731.7141261864,0.00011934823475932516,0.7630480167014614,29.898980087677817,Neutral,AVOID - WEAK,0,0.0,0.0,0.0,0.0,530.0,555.0,60.0,Sideways
