date,capital,unrealized_pnl,total_equity,num_positions,return_pct
2023-07-27,90248935.09375,0.0,90248935.09375,1,-9.751064906249999
2023-07-28,90248935.09375,136000.0,90384935.09375,1,-9.61506490625
2023-07-31,90351360.09375,0.0,90351360.09375,0,-9.64863990625
2023-08-01,90351360.09375,0.0,90351360.09375,0,-9.64863990625
2023-08-02,90351360.09375,0.0,90351360.09375,2,-9.64863990625
2023-08-03,90351360.09375,295000.0,90646360.09375,2,-9.353639906249999
2023-08-04,90520603.84375,0.0,90520603.84375,1,-9.47939615625
2023-08-07,90722877.34375,0.0,90722877.34375,0,-9.27712265625
2023-08-08,90382764.84375,0.0,90382764.84375,0,-9.617235156249999
2023-08-09,90052046.34375,0.0,90052046.34375,0,-9.94795365625
2023-08-10,89715461.59375,0.0,89715461.59375,0,-10.28453840625
2023-08-11,89715461.59375,0.0,89715461.59375,0,-10.28453840625
2023-08-14,89715461.59375,0.0,89715461.59375,0,-10.28453840625
2023-08-15,89715461.59375,0.0,89715461.59375,0,-10.28453840625
2023-08-16,89381256.34375,0.0,89381256.34375,1,-10.61874365625
2023-08-18,88983954.34375,0.0,88983954.34375,1,-11.01604565625
2023-08-21,88581944.34375,0.0,88581944.34375,0,-11.418055656249999
2023-08-22,88581944.34375,0.0,88581944.34375,1,-11.418055656249999
2023-08-23,87859605.84375,0.0,87859605.84375,0,-12.14039415625
2023-08-24,87859605.84375,0.0,87859605.84375,0,-12.14039415625
2023-08-25,87859605.84375,0.0,87859605.84375,0,-12.14039415625
2023-08-28,87859605.84375,0.0,87859605.84375,1,-12.14039415625
2023-08-29,87532511.34375,0.0,87532511.34375,2,-12.46748865625
2023-08-30,86813244.34375,-240000.0,86573244.34375,2,-13.42675565625
2023-08-31,86330379.34375,0.0,86330379.34375,0,-13.66962065625
2023-09-01,85913781.34375,0.0,85913781.34375,0,-14.086218656249999
2023-09-04,85913781.34375,0.0,85913781.34375,0,-14.086218656249999
2023-09-05,85611609.34375,0.0,85611609.34375,0,-14.38839065625
2023-09-06,85288282.09375,0.0,85288282.09375,2,-14.71171790625
2023-09-07,84621447.84375,-170000.0,84451447.84375,1,-15.54855215625
2023-09-08,84303547.84375,0.0,84303547.84375,0,-15.696452156249999
2023-09-11,84303547.84375,0.0,84303547.84375,0,-15.696452156249999
2023-09-12,84303547.84375,0.0,84303547.84375,0,-15.696452156249999
2023-09-13,84303547.84375,0.0,84303547.84375,0,-15.696452156249999
2023-09-14,84303547.84375,0.0,84303547.84375,0,-15.696452156249999
2023-09-15,84303547.84375,0.0,84303547.84375,0,-15.696452156249999
2023-09-18,84303547.84375,0.0,84303547.84375,0,-15.696452156249999
2023-09-19,84019089.34375,0.0,84019089.34375,0,-15.98091065625
2023-09-20,83415137.59375,0.0,83415137.59375,0,-16.58486240625
2023-09-21,83415137.59375,0.0,83415137.59375,0,-16.58486240625
2023-09-22,83415137.59375,0.0,83415137.59375,0,-16.58486240625
2023-09-25,83415137.59375,0.0,83415137.59375,0,-16.58486240625
2023-09-26,83415137.59375,0.0,83415137.59375,1,-16.58486240625
2023-09-27,83415137.59375,-50000.0,83365137.59375,1,-16.63486240625
2023-09-29,83241594.59375,0.0,83241594.59375,0,-16.75840540625
2023-10-02,83241594.59375,0.0,83241594.59375,2,-16.75840540625
2023-10-03,82936030.09375,153000.0,83089030.09375,1,-16.91096990625
2023-10-04,82630387.09375,0.0,82630387.09375,0,-17.36961290625
2023-10-05,82307529.09375,0.0,82307529.09375,1,-17.692470906249998
2023-10-06,82003638.09375,0.0,82003638.09375,0,-17.996361906249998
2023-10-09,82003638.09375,0.0,82003638.09375,0,-17.996361906249998
2023-10-10,82003638.09375,0.0,82003638.09375,0,-17.996361906249998
2023-10-11,82003638.09375,0.0,82003638.09375,0,-17.996361906249998
2023-10-12,82003638.09375,0.0,82003638.09375,1,-17.996361906249998
2023-10-13,82003638.09375,-169500.0,81834138.09375,1,-18.16586190625
2023-10-16,81694357.09375,0.0,81694357.09375,1,-18.30564290625
2023-10-17,81694357.09375,96000.0,81790357.09375,1,-18.20964290625
2023-10-18,81602277.09375,0.0,81602277.09375,0,-18.39772290625
2023-10-19,81602277.09375,0.0,81602277.09375,0,-18.39772290625
2023-10-20,81602277.09375,0.0,81602277.09375,0,-18.39772290625
2023-10-23,81602277.09375,0.0,81602277.09375,0,-18.39772290625
2023-10-24,81293859.34375,0.0,81293859.34375,1,-18.70614065625
2023-10-25,81293859.34375,56500.0,81350359.34375,2,-18.64964065625
2023-10-26,80983554.84375,0.0,80983554.84375,0,-19.01644515625
2023-10-27,80983554.84375,0.0,80983554.84375,0,-19.01644515625
2023-10-30,80983554.84375,0.0,80983554.84375,0,-19.01644515625
2023-10-31,80983554.84375,0.0,80983554.84375,0,-19.01644515625
2023-11-01,80983554.84375,0.0,80983554.84375,0,-19.01644515625
2023-11-02,80983554.84375,0.0,80983554.84375,0,-19.01644515625
2023-11-03,80983554.84375,0.0,80983554.84375,0,-19.01644515625
2023-11-06,80983554.84375,0.0,80983554.84375,0,-19.01644515625
2023-11-07,80679873.84375,0.0,80679873.84375,1,-19.32012615625
2023-11-08,80316633.84375,0.0,80316633.84375,0,-19.683366156250003
2023-11-09,80316633.84375,0.0,80316633.84375,0,-19.683366156250003
2023-11-10,80316633.84375,0.0,80316633.84375,0,-19.683366156250003
2023-11-13,80316633.84375,0.0,80316633.84375,0,-19.683366156250003
2023-11-14,80316633.84375,0.0,80316633.84375,0,-19.683366156250003
2023-11-15,80316633.84375,0.0,80316633.84375,1,-19.683366156250003
2023-11-16,80316633.84375,0.0,80316633.84375,1,-19.683366156250003
2023-11-17,80216286.34375,0.0,80216286.34375,0,-19.783713656249997
2023-11-20,80216286.34375,0.0,80216286.34375,0,-19.783713656249997
2023-11-21,80216286.34375,0.0,80216286.34375,0,-19.783713656249997
2023-11-22,80216286.34375,0.0,80216286.34375,0,-19.783713656249997
2023-11-23,79918757.59375,0.0,79918757.59375,1,-20.08124240625
2023-11-24,79918757.59375,0.0,79918757.59375,1,-20.08124240625
2023-11-27,79971209.59375,0.0,79971209.59375,0,-20.02879040625
2023-11-28,79035057.84375,0.0,79035057.84375,1,-20.96494215625
2023-11-29,79035057.84375,-108000.0,78927057.84375,1,-21.07294215625
2023-11-30,78939387.84375,0.0,78939387.84375,1,-21.06061215625
2023-12-01,78939387.84375,217000.0,79156387.84375,1,-20.84361215625
2023-12-04,78681260.34375,0.0,78681260.34375,0,-21.31873965625
2023-12-05,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-06,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-07,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-08,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-11,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-12,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-13,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-14,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-15,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-18,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-19,78382860.34375,0.0,78382860.34375,0,-21.61713965625
2023-12-20,78382860.34375,0.0,78382860.34375,1,-21.61713965625
2023-12-21,78079920.34375,0.0,78079920.34375,0,-21.92007965625
2023-12-22,78079920.34375,0.0,78079920.34375,0,-21.92007965625
2023-12-27,77790250.84375,0.0,77790250.84375,0,-22.20974915625
2023-12-28,77790250.84375,0.0,77790250.84375,0,-22.20974915625
2023-12-29,77790250.84375,0.0,77790250.84375,0,-22.20974915625
2024-01-02,77790250.84375,0.0,77790250.84375,0,-22.20974915625
2024-01-03,77790250.84375,0.0,77790250.84375,0,-22.20974915625
2024-01-04,77495778.34375,0.0,77495778.34375,0,-22.50422165625
2024-01-05,77221598.84375,0.0,77221598.84375,1,-22.77840115625
2024-01-08,77624693.84375,0.0,77624693.84375,2,-22.375306156249998
2024-01-09,77770781.34375,150000.0,77920781.34375,2,-22.07921865625
2024-01-10,77864156.34375,0.0,77864156.34375,1,-22.13584365625
2024-01-11,77573738.34375,0.0,77573738.34375,0,-22.42626165625
2024-01-12,77573738.34375,0.0,77573738.34375,0,-22.42626165625
2024-01-15,77573738.34375,0.0,77573738.34375,0,-22.42626165625
2024-01-16,77573738.34375,0.0,77573738.34375,0,-22.42626165625
2024-01-17,77573738.34375,0.0,77573738.34375,1,-22.42626165625
2024-01-18,77289023.34375,0.0,77289023.34375,1,-22.71097665625
2024-01-19,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-01-22,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-01-23,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-01-24,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-01-25,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-01-26,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-01-29,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-01-30,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-01-31,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-02-01,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-02-02,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-02-05,77338793.34375,0.0,77338793.34375,0,-22.66120665625
2024-02-06,77338793.34375,0.0,77338793.34375,1,-22.66120665625
2024-02-07,77338793.34375,118000.0,77456793.34375,1,-22.54320665625
2024-02-12,77063507.34375,0.0,77063507.34375,0,-22.93649265625
2024-02-13,77063507.34375,0.0,77063507.34375,0,-22.93649265625
2024-02-15,76774377.34375,0.0,76774377.34375,2,-23.22562265625
2024-02-16,76599869.19375,-180000.0,76419869.19375,1,-23.580130806250004
2024-02-19,76051324.44375,0.0,76051324.44375,0,-23.948675556250006
2024-02-20,76051324.44375,0.0,76051324.44375,0,-23.948675556250006
2024-02-21,76051324.44375,0.0,76051324.44375,0,-23.948675556250006
2024-02-22,76051324.44375,0.0,76051324.44375,0,-23.948675556250006
2024-02-23,76051324.44375,0.0,76051324.44375,0,-23.948675556250006
2024-02-26,76051324.44375,0.0,76051324.44375,0,-23.948675556250006
2024-02-27,75770186.94375,0.0,75770186.94375,0,-24.229813056250006
2024-02-28,75770186.94375,0.0,75770186.94375,0,-24.229813056250006
2024-02-29,75770186.94375,0.0,75770186.94375,0,-24.229813056250006
2024-03-01,75770186.94375,0.0,75770186.94375,0,-24.229813056250006
2024-03-04,75770186.94375,0.0,75770186.94375,0,-24.229813056250006
2024-03-05,75770186.94375,0.0,75770186.94375,0,-24.229813056250006
2024-03-06,75770186.94375,0.0,75770186.94375,0,-24.229813056250006
2024-03-07,75770186.94375,0.0,75770186.94375,0,-24.229813056250006
2024-03-08,76273409.44375,0.0,76273409.44375,0,-23.726590556250006
2024-03-13,76002826.69375,0.0,76002826.69375,2,-23.997173306250005
2024-03-14,75718908.44375,-115500.0,75603408.44375,3,-24.396591556250005
2024-03-15,75512900.94375,28000.0,75540900.94375,1,-24.459099056250004
2024-03-18,75345740.94375,0.0,75345740.94375,0,-24.654259056250005
2024-03-19,75345740.94375,0.0,75345740.94375,0,-24.654259056250005
2024-03-20,75345740.94375,0.0,75345740.94375,0,-24.654259056250005
2024-03-21,75345740.94375,0.0,75345740.94375,0,-24.654259056250005
2024-03-22,75345740.94375,0.0,75345740.94375,0,-24.654259056250005
2024-03-25,75345740.94375,0.0,75345740.94375,0,-24.654259056250005
2024-03-26,75345740.94375,0.0,75345740.94375,0,-24.654259056250005
2024-03-27,75045947.19375,0.0,75045947.19375,0,-24.954052806250008
2024-03-28,74768865.44375,0.0,74768865.44375,0,-25.231134556250005
2024-04-01,74501089.19375,0.0,74501089.19375,0,-25.49891080625001
2024-04-02,74501089.19375,0.0,74501089.19375,0,-25.49891080625001
2024-04-03,74227653.44375,0.0,74227653.44375,1,-25.77234655625001
2024-04-04,74394674.84375,0.0,74394674.84375,0,-25.605325156249997
2024-04-05,74394674.84375,0.0,74394674.84375,1,-25.605325156249997
2024-04-16,74107327.34375,0.0,74107327.34375,0,-25.89267265625
2024-04-17,74107327.34375,0.0,74107327.34375,0,-25.89267265625
2024-04-18,73834873.34375,0.0,73834873.34375,0,-26.16512665625
2024-04-19,73834873.34375,0.0,73834873.34375,1,-26.16512665625
2024-04-22,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-04-23,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-04-24,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-04-25,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-04-26,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-04-29,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-04-30,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-05-02,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-05-03,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-05-06,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-05-07,73576809.34375,0.0,73576809.34375,0,-26.42319065625
2024-05-08,73576809.34375,0.0,73576809.34375,1,-26.42319065625
2024-05-13,73027218.09375,0.0,73027218.09375,0,-26.97278190625
2024-05-14,73027218.09375,0.0,73027218.09375,0,-26.97278190625
2024-05-15,72759629.34375,0.0,72759629.34375,0,-27.24037065625
2024-05-16,72529509.34375,0.0,72529509.34375,1,-27.47049065625
2024-05-17,72529509.34375,0.0,72529509.34375,1,-27.47049065625
2024-05-20,72650346.84375,0.0,72650346.84375,0,-27.34965315625
2024-05-21,72361615.59375,0.0,72361615.59375,0,-27.63838440625
2024-05-22,72361615.59375,0.0,72361615.59375,1,-27.63838440625
2024-05-27,72361615.59375,202000.0,72563615.59375,2,-27.436384406249996
2024-05-28,72019955.59375,304000.0,72323955.59375,1,-27.67604440625
2024-05-29,72067586.09375,0.0,72067586.09375,0,-27.932413906249998
2024-05-30,72067586.09375,0.0,72067586.09375,0,-27.932413906249998
2024-05-31,72067586.09375,0.0,72067586.09375,0,-27.932413906249998
2024-06-03,72067586.09375,0.0,72067586.09375,0,-27.932413906249998
2024-06-04,72067586.09375,0.0,72067586.09375,0,-27.932413906249998
2024-06-05,72067586.09375,0.0,72067586.09375,0,-27.932413906249998
2024-06-06,72067586.09375,0.0,72067586.09375,0,-27.932413906249998
2024-06-07,72067586.09375,0.0,72067586.09375,1,-27.932413906249998
2024-06-10,71802027.09375,0.0,71802027.09375,1,-28.19797290625
2024-06-11,71802027.09375,0.0,71802027.09375,1,-28.19797290625
2024-06-12,71540262.09375,0.0,71540262.09375,1,-28.459737906249998
2024-06-13,71540262.09375,0.0,71540262.09375,1,-28.459737906249998
2024-06-14,70849841.09375,0.0,70849841.09375,1,-29.150158906250002
2024-06-19,70535996.09375,0.0,70535996.09375,0,-29.464003906250003
2024-06-20,70535996.09375,0.0,70535996.09375,0,-29.464003906250003
2024-06-21,70535996.09375,0.0,70535996.09375,1,-29.464003906250003
2024-06-24,70535996.09375,-38500.0,70497496.09375,1,-29.50250390625
2024-06-25,70483636.09375,0.0,70483636.09375,1,-29.51636390625
2024-06-26,70483636.09375,165000.0,70648636.09375,1,-29.35136390625
2024-06-27,70311704.84375,0.0,70311704.84375,0,-29.68829515625
2024-06-28,70059968.84375,0.0,70059968.84375,0,-29.94003115625
2024-07-01,69809993.84375,0.0,69809993.84375,0,-30.19000615625
2024-07-02,69809993.84375,0.0,69809993.84375,0,-30.19000615625
2024-07-03,69809993.84375,0.0,69809993.84375,1,-30.19000615625
2024-07-04,69809993.84375,126000.0,69935993.84375,1,-30.064006156250002
2024-07-05,69883703.84375,0.0,69883703.84375,0,-30.11629615625
2024-07-08,69883703.84375,0.0,69883703.84375,1,-30.11629615625
2024-07-09,69353404.09375,0.0,69353404.09375,0,-30.646595906250003
2024-07-10,69353404.09375,0.0,69353404.09375,0,-30.646595906250003
2024-07-11,69353404.09375,0.0,69353404.09375,0,-30.646595906250003
2024-07-12,69353404.09375,0.0,69353404.09375,1,-30.646595906250003
2024-07-15,69041413.34375,0.0,69041413.34375,1,-30.95858665625
2024-07-16,69041413.34375,147000.0,69188413.34375,1,-30.81158665625
2024-07-17,68842963.34375,0.0,68842963.34375,0,-31.157036656249996
2024-07-18,68842963.34375,0.0,68842963.34375,0,-31.157036656249996
2024-07-19,68328421.59375,0.0,68328421.59375,0,-31.67157840625
2024-07-22,68328421.59375,0.0,68328421.59375,0,-31.67157840625
2024-07-23,68328421.59375,0.0,68328421.59375,0,-31.67157840625
2024-07-24,68737681.59375,0.0,68737681.59375,0,-31.26231840625
2024-07-25,68737681.59375,0.0,68737681.59375,0,-31.26231840625
2024-07-26,68737681.59375,0.0,68737681.59375,0,-31.26231840625
2024-07-29,68737681.59375,0.0,68737681.59375,1,-31.26231840625
2024-07-30,68431121.59375,0.0,68431121.59375,0,-31.56887840625
2024-07-31,68181871.09375,0.0,68181871.09375,2,-31.81812890625
2024-08-01,68283727.69375,90000.0,68373727.69375,2,-31.62627230625001
2024-08-02,68170158.94375,-38500.0,68131658.94375,1,-31.868341056250003
2024-08-05,68157935.19375,0.0,68157935.19375,1,-31.842064806250004
2024-08-06,67910962.19375,130000.0,68040962.19375,2,-31.959037806250006
2024-08-07,67941162.19375,45000.0,67986162.19375,1,-32.01383780625001
2024-08-08,67694157.19375,0.0,67694157.19375,0,-32.305842806250006
2024-08-09,67427937.19375,0.0,67427937.19375,0,-32.57206280625001
2024-08-12,67427937.19375,0.0,67427937.19375,0,-32.57206280625001
2024-08-13,67180671.19375,0.0,67180671.19375,0,-32.819328806250006
2024-08-14,67180671.19375,0.0,67180671.19375,0,-32.819328806250006
2024-08-15,67180671.19375,0.0,67180671.19375,0,-32.819328806250006
2024-08-16,67180671.19375,0.0,67180671.19375,0,-32.819328806250006
2024-08-19,67180671.19375,0.0,67180671.19375,0,-32.819328806250006
2024-08-20,67180671.19375,0.0,67180671.19375,0,-32.819328806250006
2024-08-21,66944409.193749994,0.0,66944409.193749994,1,-33.05559080625001
2024-08-22,66709255.443749994,0.0,66709255.443749994,0,-33.290744556250004
2024-08-23,66451775.443749994,0.0,66451775.443749994,1,-33.548224556250005
2024-08-26,66451775.443749994,0.0,66451775.443749994,2,-33.548224556250005
2024-08-27,66402775.443749994,175000.0,66577775.443749994,1,-33.42222455625001
2024-08-28,66313683.443749994,0.0,66313683.443749994,0,-33.686316556250006
2024-08-29,66313683.443749994,0.0,66313683.443749994,0,-33.686316556250006
2024-08-30,66085041.443749994,0.0,66085041.443749994,3,-33.914958556250006
2024-09-02,66085041.443749994,36000.0,66121041.443749994,5,-33.878958556250005
2024-09-03,65432745.943749994,0.0,65432745.943749994,1,-34.56725405625001
2024-09-04,64945589.943749994,0.0,64945589.943749994,1,-35.054410056250006
2024-09-05,65092279.34374999,0.0,65092279.34374999,0,-34.90772065625001
2024-09-06,65092279.34374999,0.0,65092279.34374999,0,-34.90772065625001
2024-09-09,64656777.09374999,0.0,64656777.09374999,0,-35.343222906250006
2024-09-10,64656777.09374999,0.0,64656777.09374999,0,-35.343222906250006
2024-09-11,64656777.09374999,0.0,64656777.09374999,0,-35.343222906250006
2024-09-12,64416957.09374999,0.0,64416957.09374999,0,-35.58304290625001
2024-09-13,64416957.09374999,0.0,64416957.09374999,0,-35.58304290625001
2024-09-17,64416957.09374999,0.0,64416957.09374999,1,-35.58304290625001
2024-09-18,64416957.09374999,-166400.0,64250557.09374999,1,-35.74944290625
2024-09-19,63442495.84374999,0.0,63442495.84374999,0,-36.55750415625001
2024-09-20,63442495.84374999,0.0,63442495.84374999,1,-36.55750415625001
2024-09-23,63442495.84374999,-130000.0,63312495.84374999,1,-36.68750415625001
2024-09-24,63235552.09374999,0.0,63235552.09374999,1,-36.764447906250005
2024-09-25,63003067.09374999,0.0,63003067.09374999,0,-36.99693290625001
2024-09-26,63003067.09374999,0.0,63003067.09374999,0,-36.99693290625001
2024-09-27,63003067.09374999,0.0,63003067.09374999,0,-36.99693290625001
2024-09-30,63003067.09374999,0.0,63003067.09374999,1,-36.99693290625001
2024-10-01,63003067.09374999,225000.0,63228067.09374999,1,-36.77193290625001
2024-10-02,62957617.09374999,0.0,62957617.09374999,0,-37.04238290625001
2024-10-03,62957617.09374999,0.0,62957617.09374999,0,-37.04238290625001
2024-10-04,62957617.09374999,0.0,62957617.09374999,0,-37.04238290625001
2024-10-07,62957617.09374999,0.0,62957617.09374999,0,-37.04238290625001
2024-10-08,62957617.09374999,0.0,62957617.09374999,1,-37.04238290625001
2024-10-09,62957617.09374999,93400.0,63051017.09374999,1,-36.94898290625
2024-10-10,63096783.09374999,0.0,63096783.09374999,0,-36.90321690625001
2024-10-11,62852871.84374999,0.0,62852871.84374999,0,-37.147128156250005
2024-10-14,62622411.84374999,0.0,62622411.84374999,0,-37.377588156250006
2024-10-15,61921145.09374999,0.0,61921145.09374999,0,-38.07885490625001
2024-10-16,61232767.59374999,0.0,61232767.59374999,0,-38.76723240625001
2024-10-17,61232767.59374999,0.0,61232767.59374999,0,-38.76723240625001
