FileDate,StockCode,StockName,Close,ChangePct,Volatility,Volume,Value,Frequency,High,Low,SpreadPct,AvgTradeSize,VolumeVsShares,ValueRank,DayTradingScore
2026-02-24,IMPC,Impack Pratama Industri Tbk.,2250.0,-8.16326530612245,9.387755102040817,98874400.0,230405425000.0,16103.0,2470.0,2240.0,0.4444444444444444,14308229.832950382,0.0018007612872675614,0.9749478079331941,30.464799385921634
2026-02-24,AKRA,AKR Corporindo Tbk.,1300.0,-1.8867924528301887,2.6415094339622645,17807800.0,23387365000.0,4415.0,1330.0,1295.0,0.38461538461538464,5297251.415628539,0.0008871309205233458,0.8789144050104384,30.409695618881756
2026-02-24,ESSA,ESSA Industries Indonesia Tbk.,630.0,-4.545454545454546,5.303030303030303,76449000.0,49147657500.0,7516.0,665.0,630.0,0.7936507936507936,6539070.9819052685,0.004437749337511401,0.9144050104384134,30.375708680965523
2026-02-24,NISP,Bank OCBC NISP Tbk.,1550.0,0.3236245954692557,1.6181229773462782,7976100.0,12350785500.0,905.0,1560.0,1535.0,0.3225806451612903,13647276.79558011,0.0003511260187089346,0.824634655532359,30.30444716863371
2026-02-24,BBTN,Bank Tabungan Negara (Persero) Tbk.,1380.0,0.0,2.1739130434782608,25602500.0,35369994500.0,5195.0,1395.0,1365.0,0.36231884057971014,6808468.623676612,0.001842688627339903,0.8966597077244259,30.178179847682927
2026-02-24,CTRA,Ciputra Development Tbk.,795.0,-3.048780487804878,3.6585365853658534,42352600.0,33953926000.0,5089.0,825.0,795.0,0.628930817610063,6672023.187266653,0.0022849210357283683,0.894572025052192,29.828091034098694
2026-02-24,LSIP,PP London Sumatra Indonesia Tbk.,1180.0,-1.2552301255230125,2.510460251046025,14670800.0,17452968500.0,2499.0,1205.0,1175.0,0.423728813559322,6983980.992396959,0.0021511550611250188,0.8538622129436325,29.623461775927066
2026-02-24,CDIA,Chandra Daya Investasi Tbk.,1100.0,-5.579399141630901,8.583690987124463,100143400.0,113609283500.0,20381.0,1200.0,1100.0,0.45454545454545453,5574274.250527452,0.008022422606858362,0.9509394572025052,29.24040107819127
2026-02-24,BRIS,Bank Syariah Indonesia Tbk.,2360.0,-1.6666666666666667,2.083333333333333,13740700.0,32546082000.0,5397.0,2400.0,2350.0,0.423728813559322,6030402.445803224,0.0003008832621611816,0.8903966597077244,28.82799088204891
2026-02-24,BFIN,BFI Finance  Indonesia Tbk.,765.0,-0.6493506493506493,2.5974025974025974,42596100.0,32854555000.0,2052.0,780.0,760.0,0.6535947712418301,16010991.71539961,0.0028323035754839,0.8924843423799582,28.7438838914794
2026-02-24,EMTK,Elang Mahkota Teknologi Tbk.,925.0,-6.565656565656567,7.575757575757576,57112500.0,54303710500.0,10708.0,995.0,920.0,0.5405405405405406,5071321.488606649,0.0009297704591613289,0.9196242171189979,28.548928184847114
2026-02-24,INTP,Indocement Tunggal Prakarsa Tbk.,6475.0,-1.893939393939394,1.5151515151515151,1936100.0,12581367500.0,1156.0,6575.0,6475.0,0.3861003861003861,10883535.899653979,0.0005507163666358203,0.8288100208768268,28.447177317801383
2026-02-24,PTBA,Bukit Asam (Persero) Tbk.,2590.0,-1.520912547528517,1.520912547528517,15217600.0,39712316000.0,6616.0,2630.0,2590.0,0.3861003861003861,6002466.142684401,0.0013208966318485637,0.9050104384133612,28.20237012645638
2026-02-24,PNLF,Panin Financial Tbk.,278.0,-2.797202797202797,3.4965034965034967,83724800.0,23458696000.0,2938.0,286.0,276.0,0.7194244604316548,7984579.986385296,0.0026145964764343406,0.8799582463465553,28.020369938687274
2026-02-24,JSMR,Jasa Marga (Persero) Tbk.,3740.0,-1.3192612137203166,1.0554089709762533,4289300.0,16105688000.0,2898.0,3770.0,3730.0,0.267379679144385,5557518.28847481,0.0005909859629363497,0.8517745302713987,28.009340240184464
2026-02-24,CMRY,Cisarua Mountain Dairy Tbk.,5200.0,-1.8867924528301887,2.358490566037736,2199700.0,11566472500.0,2285.0,5325.0,5200.0,0.4807692307692308,5061913.566739606,0.00027722594588844946,0.8204592901878914,27.82122725175945
2026-02-24,DSNG,Dharma Satya Nusantara Tbk.,1400.0,-1.0600706713780919,3.180212014134275,10808000.0,15203765000.0,1398.0,1425.0,1380.0,0.7142857142857143,10875368.383404864,0.0010196378014073115,0.8423799582463466,27.743851474149146
2026-02-24,RATU,Raharja Energi Cepu Tbk.,7375.0,-6.050955414012739,10.828025477707007,23767800.0,182031017500.0,12328.0,8100.0,7250.0,0.3389830508474576,14765656.838092148,0.008754080674202478,0.9676409185803758,27.550260738280823
2026-02-24,DEWA,Darma Henwa Tbk,560.0,-8.94308943089431,11.38211382113821,1070919200.0,626159164000.0,60264.0,630.0,560.0,0.8928571428571428,10390268.883578919,0.026320637314650133,0.9926931106471816,27.517921098524884
2026-02-24,PSAB,J Resources Asia Pasifik Tbk.,555.0,-2.631578947368421,6.140350877192982,93746600.0,53421323500.0,5098.0,585.0,550.0,0.9009009009009009,10478878.677912908,0.003542955404383976,0.9175365344467641,27.422290254601492
2026-02-24,BULL,Buana Lintas Lautan Tbk.,520.0,-2.803738317757009,9.345794392523365,698795200.0,368704676500.0,57864.0,555.0,505.0,0.9615384615384616,6371918.230678833,0.04509974891992512,0.9843423799582464,27.200203417584902
2026-02-24,ARKO,Arkora Hydro Tbk.,9825.0,-7.529411764705881,8.941176470588236,2957500.0,30049767500.0,1831.0,10775.0,9825.0,0.5089058524173028,16411669.852539595,0.0010099044048222721,0.8862212943632568,27.107358605336874
2026-02-24,NICL,PAM Mineral Tbk.,1120.0,-5.88235294117647,8.823529411764707,35230500.0,41292280000.0,5568.0,1205.0,1100.0,0.4464285714285714,7415998.563218391,0.0033124930653535218,0.9081419624217119,26.685391633646848
2026-02-24,SMRA,Summarecon Agung Tbk.,384.0,-1.5384615384615385,2.051282051282051,32505700.0,12574711400.0,2384.0,392.0,384.0,0.5208333333333333,5274627.265100671,0.0019690199231750974,0.8277661795407099,26.527686658354973
2026-02-24,POWR,Cikarang Listrindo Tbk.,710.0,0.7092198581560284,2.8368794326241136,16537200.0,11741521000.0,1424.0,720.0,700.0,0.7042253521126761,8245450.140449438,0.001027975361213629,0.8215031315240083,26.352295628560384
2026-02-24,ACES,Aspirasi Hidup Indonesia Tbk.,398.0,-0.5,1.5,45262300.0,18053535800.0,3075.0,402.0,396.0,0.5025125628140703,5871068.552845528,0.002643765754934889,0.8580375782881002,25.714096994175044
2026-02-24,NSSS,Nusantara Sawit Sejahtera Tbk.,1150.0,-3.361344537815126,9.243697478991598,23992200.0,28102413500.0,4629.0,1210.0,1100.0,0.43478260869565216,6070946.964787211,0.001008009192916789,0.8851774530271399,25.215010429788727
2026-02-24,DAAZ,Daaz Bara Lestari Tbk.,4110.0,-2.375296912114014,9.026128266033254,5059000.0,20786655000.0,3117.0,4300.0,3920.0,0.48661800486618007,6668801.732435034,0.002533299949924887,0.8663883089770354,24.870701169332943
2026-02-24,RMKE,RMK Energy Tbk.,4400.0,-6.779661016949152,10.38135593220339,20751000.0,92671502000.0,8450.0,4750.0,4260.0,0.45454545454545453,10967041.656804733,0.004743085714285714,0.9394572025052192,24.484896716759458
2026-02-24,MORA,Mora Telematika Indonesia Tbk.,6550.0,-7.746478873239436,9.15492957746479,6974100.0,46682910000.0,2821.0,7200.0,6550.0,0.7633587786259541,16548355.193193903,0.0002949294926542598,0.9123173277661796,23.10195811030059
2026-02-24,VKTR,VKTR Teknologi Mobilitas Tbk.,970.0,-7.177033492822966,10.526315789473683,94465500.0,93990003000.0,17345.0,1055.0,945.0,0.5154639175257731,5418852.868261747,0.0021592114285714286,0.941544885177453,22.8554038924475
2026-02-24,TOWR,Sarana Menara Nusantara Tbk.,510.0,-1.9230769230769231,2.8846153846153846,50887600.0,26007797000.0,4228.0,520.0,505.0,0.9803921568627451,6151323.793755913,0.0008610699292760358,0.884133611691023,22.301241603067023
2026-02-24,HEAL,Medikaloka Hermina Tbk.,1290.0,-1.9011406844106464,1.520912547528517,12365100.0,16038665000.0,2384.0,1305.0,1285.0,0.7751937984496124,6727627.936241611,0.0008047078117526088,0.8507306889352818,21.784760193582304
2026-02-24,IRSX,Folago Global Nusantara Tbk.,630.0,-4.545454545454546,9.090909090909092,72783800.0,46573200500.0,8845.0,670.0,610.0,0.7936507936507936,5265483.380440927,0.011748707567632214,0.9112734864300627,20.710531237064206
2026-02-24,NOBU,Bank Nationalnobu Tbk.,695.0,-2.112676056338028,9.859154929577464,31243100.0,22317274000.0,2298.0,745.0,675.0,0.7194244604316548,9711607.484769365,0.004219953682202449,0.8736951983298539,19.969597498711558
2026-02-24,MSJA,Multi Spunindo Jaya Tbk.,442.0,8.866995073891626,11.330049261083744,24028100.0,10463963600.0,2010.0,452.0,406.0,0.4524886877828055,5205952.039800995,0.00408477702859344,0.8152400835073069,19.015378108452335
2026-02-24,PSKT,Red Planet Indonesia Tbk.,324.0,-8.47457627118644,13.559322033898304,160449200.0,54458134000.0,10298.0,368.0,320.0,0.6172839506172839,5288224.315401048,0.015500493626476508,0.9206680584551148,12.448240115283076
