date,capital,unrealized_pnl,total_equity,num_positions,return_pct
2023-07-10,87609263.22874999,-217000.0,87392263.22874999,2,-12.607736771250009
2023-07-11,87092650.47874999,0.0,87092650.47874999,2,-12.907349521250008
2023-07-12,87092650.47874999,77500.0,87170150.47874999,4,-12.829849521250008
2023-07-13,86976031.72874999,245000.0,87221031.72874999,3,-12.77896827125001
2023-07-14,87090094.22874999,-95000.0,86995094.22874999,3,-13.004905771250009
2023-07-17,86788587.97874999,-177000.0,86611587.97874999,4,-13.38841202125001
2023-07-18,86294160.47874999,-181600.0,86112560.47874999,3,-13.887439521250009
2023-07-20,85846879.54124999,0.0,85846879.54124999,2,-14.15312045875001
2023-07-21,86121769.54124999,159500.0,86281269.54124999,3,-13.71873045875001
2023-07-24,86180839.54124999,-51400.0,86129439.54124999,1,-13.870560458750008
2023-07-25,85382667.04124999,0.0,85382667.04124999,3,-14.61733295875001
2023-07-26,85574983.84124999,-117500.0,85457483.84124999,4,-14.542516158750013
2023-07-27,84943218.65374999,110000.0,85053218.65374999,1,-14.946781346250013
2023-07-28,85156206.15374999,0.0,85156206.15374999,1,-14.843793846250012
2023-07-31,85135523.65374999,-112600.0,85022923.65374999,3,-14.977076346250012
2023-08-01,84566471.40374999,-368200.0,84198271.40374999,4,-15.801728596250012
2023-08-02,83428959.65374999,-310000.0,83118959.65374999,3,-16.88104034625001
2023-08-03,82802385.15374999,220000.0,83022385.15374999,2,-16.977614846250013
2023-08-04,82904272.65374999,60000.0,82964272.65374999,4,-17.035727346250013
2023-08-07,82782322.65374999,-318500.0,82463822.65374999,4,-17.53617734625001
2023-08-08,82366400.15374999,-45000.0,82321400.15374999,2,-17.678599846250012
2023-08-09,82304525.15374999,0.0,82304525.15374999,4,-17.69547484625001
2023-08-10,82399681.40374999,-205000.0,82194681.40374999,4,-17.805318596250014
2023-08-11,82492671.40374999,-244000.0,82248671.40374999,1,-17.751328596250012
2023-08-14,82615429.32874998,0.0,82615429.32874998,4,-17.384570671250017
2023-08-15,82615429.32874998,-215000.0,82400429.32874998,5,-17.599570671250014
2023-08-16,82015337.62874998,0.0,82015337.62874998,0,-17.984662371250018
2023-08-18,82567300.12874998,0.0,82567300.12874998,1,-17.43269987125002
2023-08-21,82567300.12874998,-160000.0,82407300.12874998,3,-17.592699871250016
2023-08-22,82857867.22874998,-228000.0,82629867.22874998,3,-17.370132771250024
2023-08-23,82739449.72874998,184500.0,82923949.72874998,4,-17.076050271250022
2023-08-24,82755705.97874998,333000.0,83088705.97874998,3,-16.911294021250026
2023-08-25,82353728.47874998,0.0,82353728.47874998,3,-17.64627152125002
2023-08-28,82246965.97874998,-194500.0,82052465.97874998,4,-17.947534021250025
2023-08-29,82053902.22874998,214000.0,82267902.22874998,3,-17.732097771250025
2023-08-30,82160604.40374997,0.0,82160604.40374997,2,-17.839395596250025
2023-08-31,82160604.40374997,-120000.0,82040604.40374997,2,-17.959395596250026
2023-09-01,81911229.40374997,0.0,81911229.40374997,3,-18.08877059625003
2023-09-04,81911229.40374997,-255000.0,81656229.40374997,5,-18.343770596250028
2023-09-05,81518091.90374997,39000.0,81557091.90374997,2,-18.442908096250026
2023-09-06,81335989.40374997,0.0,81335989.40374997,3,-18.664010596250026
2023-09-07,81874085.90374997,-509100.0,81364985.90374997,4,-18.63501409625003
2023-09-08,80940088.90374997,0.0,80940088.90374997,1,-19.059911096250026
2023-09-11,80940088.90374997,-113600.0,80826488.90374997,3,-19.173511096250024
2023-09-12,79859650.90374997,-78000.0,79781650.90374997,3,-20.218349096250027
2023-09-13,78172658.65374997,-97200.0,78075458.65374997,1,-21.924541346250027
2023-09-14,77966716.15374997,0.0,77966716.15374997,2,-22.033283846250026
2023-09-15,77966716.15374997,22500.0,77989216.15374997,3,-22.010783846250025
2023-09-18,77358716.15374997,0.0,77358716.15374997,2,-22.641283846250026
2023-09-19,77300716.15374997,-42500.0,77258216.15374997,2,-22.741783846250026
2023-09-20,77242278.65374997,0.0,77242278.65374997,4,-22.757721346250026
2023-09-21,77082863.90374997,-274500.0,76808363.90374997,4,-23.191636096250026
2023-09-22,76623233.90374997,0.0,76623233.90374997,0,-23.376766096250027
2023-09-25,77162330.90374997,0.0,77162330.90374997,4,-22.83766909625003
